키워드,언론사,기사명,날짜,URL
미디어스,"동아일보의 재계 쉴드치기 ""열사병 등 경미한 질병까지...""",2021.08.24.,http://www.mediaus.co.kr/news/articleView.html?idxno=223196,질병관리청
뉴스1,"1910명 확진, 토요일 역대 최다…추석 통한 재확산 '비상'(종합)",2021-09-19,https://www.news1.kr/articles/?4439459,질병관리청
뉴시스,"[속보]신규확진 1910명, 75일째 네자릿수…수도권 77.1%",2021-09-19,http://www.newsis.com/view/?id=NISX20210919_0001588999&cID=10201&pID=10200,질병관리청
메디컬월드뉴스,"2022년 질병관리청 예산안 5조 1,362억 원 편성…코로나19 예방접종 3조 1,53...",2021.09.01.,http://medicalworldnews.co.kr/news/view.php?idx=1510944477,질병관리청
뉴스1,"[속보]1910명 확진, 토요일 역대 최다…추석연휴에도 확산세",2021-09-19,https://www.news1.kr/articles/?4439434,질병관리청
굿모닝충청,"가톨릭대학교 대전성모병원, 질병관리청장상 받아",2021.08.27.,http://www.goodmorningcc.com/news/articleView.html?idxno=256474,질병관리청
조선비즈,"코로나 신규확진 1910명, 주말 최다 기록…추석 연휴 재확산 우려",2021-09-19,https://biz.chosun.com/it-science/bio-science/2021/09/19/O2I3WRVG7ZDFTFVVQZBMKIYC3Q/?utm_source=naver&utm_medium=original&utm_campaign=biz,질병관리청
제주교통복지신문,"질병관리청, 말라리아 감염모기 출현, 매개체 방제 강화",2021.08.23.,http://www.jejutwn.com/news/article.html?no=86312,질병관리청
내외경제tv,"질병관리청, 경기도의료원 의정부병원에 '2020년 의료관련감염병 예방관리사업...",2021.08.24.,http://www.nbntv.co.kr/news/articleView.html?idxno=933252,질병관리청
뉴시스,추석 앞두고 시장·친척모임發 새 집단감염…전국확산 조짐,2021-09-19,http://www.newsis.com/view/?id=NISX20210919_0001589082&cID=10201&pID=10200,질병관리청
뉴시스,"[부스터샷 필요한가]①한국, 4분기 요양시설·면역저하자부터…9월중 계획 발...",2021-09-19,http://www.newsis.com/view/?id=NISX20210917_0001588285&cID=10201&pID=10200,질병관리청
세계일보,코로나19 신규 확진 1910명… 토요일 역대 최다,2021-09-19,http://www.segye.com/content/html/2021/09/19/20210919502823.html?OutUrl=naver,질병관리청
뉴시스,"[먹는 치료제 가시화]②'1인당 90만원' 예상…""비용 대비 효과 있을 것""",2021-09-19,http://www.newsis.com/view/?id=NISX20210917_0001588354&cID=10201&pID=10200,질병관리청
동아일보,신규확진 1910명 ‘주말 역대 최다’…추석 전국 재확산 우려,2021-09-19,https://www.donga.com/news/article/all/20210919/109325282/1,질병관리청
뉴스1,"1910명 확진, 토요일 역대 최다…추석연휴 확산 ‘비상’(상보)",2021-09-19,https://www.news1.kr/articles/?4439436,질병관리청
서울신문,화이자 접종 뒤 사망한 50대 가장의 딸 “억울한 죽음 원인 밝혀야”,2021-09-19,https://www.seoul.co.kr/news/newsView.php?id=20210918500004&wlog_tag3=naver,질병관리청
YTN,우리나라도 '조건부 부스터 샷' 결정할까?,2021-09-19,https://www.ytn.co.kr/_ln/0103_202109181803081056,질병관리청
채널A,16:2 부스터샷 부결…미 FDA 자문단 “고령·취약층만 허용”,2021-09-19,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000266671,질병관리청
매일경제,"""하마터면 큰일날 뻔""…추석 응급상황 대응 이렇게 해보세요",A7면 TOP,http://news.mk.co.kr/newsRead.php?no=902967&year=2021,질병관리청
뉴스1,서울 전통시장 3곳서 77명 무더기 확진…유치원 집단감염도,2021-09-19,https://www.news1.kr/articles/?4439552,질병관리청
뉴스1,서울 742명 신규 확진…나흘 연속 700명대,2021-09-19,https://www.news1.kr/articles/?4439449,질병관리청
한겨레,"추석 때 열·기침 난다면, 코로나 검사 여기서 꼭 받으세요",2021-09-19,https://www.hani.co.kr/arti/society/health/1012239.html,질병관리청
MBC,"'1차 접종 70%' 달성‥""잔여백신 2차 접종 가능""",2021-09-19,https://imnews.imbc.com/replay/2021/nwtoday/article/6301659_34943.html,질병관리청
노컷뉴스,경주서 코로나19 확진자 3명 추가…'뚜렷한 진정세',2021-09-19,https://www.nocutnews.co.kr/news/5627661,질병관리청
메디컬월드뉴스,2021년 질병관리청 정부혁신 우수사례 경진대회 결과 발표 주요내용은?,2021.08.27.,http://medicalworldnews.co.kr/news/view.php?idx=1510944391,질병관리청
뉴시스,집합금지·영업시간제한 손실보상…인원·영업행태 빠졌다,2021-09-18,http://www.newsis.com/view/?id=NISX20210916_0001587238&cID=13001&pID=13000,질병관리청
뉴시스,100일 넘게 혈액보유량 '미달'…추석연휴도 헌혈의집 문 활짝,2021-09-19,http://www.newsis.com/view/?id=NISX20210918_0001588704&cID=10201&pID=10200,질병관리청
TV조선,"신규확진 2087명, 이틀 연속 2000명대…금요일 기준 '최다'",2021-09-19,http://news.tvchosun.com/site/data/html_dir/2021/09/18/2021091890005.html,질병관리청
뉴시스,"[위드코로나 어떻게]②""시설 감염 위험, 환기가 좌우""…근거 따른 '방역등급제...",2021-09-19,http://www.newsis.com/view/?id=NISX20210916_0001586699&cID=10201&pID=10200,질병관리청
뉴스1,"신규확진 2087명, 이틀연속 증가…수도권 73.8%(상보)",2021-09-19,https://www.news1.kr/articles/?4439038,질병관리청
뉴스1,[인사]질병관리청,2021.09.02.,https://www.news1.kr/articles/?4422994,질병관리청
뉴시스,브리핑 하는 최종희 질병관리청 종합상황실장,2021.08.26.,http://www.newsis.com/view/?id=NISI20210826_0017880073,질병관리청
메디파나뉴스,"2021 국정감사, 내달 6일 복지부·질병청부터 스타트",2021.09.06.,http://medipana.com/news/news_viewer.asp?NewsNum=284633&MainKind=A&NewsKind=5&vCount=12&vKind=1,질병관리청
데일리메디,"정은경 질병청장 ""위드 코로나 전환, 10월말 예상""",2021.09.07.,http://www.dailymedi.com/detail.php?number=873941&thread=22r01,질병관리청
충남일보,"대전성모병원, 질병관리청장상 수상",2021.08.26.,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=619977,질병관리청
일요신문,"대동병원, 질병관리청 ‘의료관련감염병 예방관리사업’ 우수기관 표창",2021.08.26.,https://ilyo.co.kr/?ac=article_view&entry_id=410320,질병관리청
글로벌경제," 이필수 의협회장-정은경 질병관리청장, 코로나19 방역대책 공조 논의",2021.08.31.,http://www.getnews.co.kr/news/articleView.html?idxno=548115,질병관리청
뉴시스,단상 오르는 정은경 질병청장,2021.08.26.,http://www.newsis.com/view/?id=NISI20210826_0017879777,질병관리청
뉴스1,생각에 잠긴 정은경 질병관리청장,2021.08.23.,https://www.news1.kr/photos/view/?4935828,질병관리청
글로벌에픽,"질병관리청, ‘자기혈관 숫자 알기-레드서클 캠페인’ 실시",2021.08.30.,http://www.globalepic.co.kr/view.php?ud=202108301454366602feed5f2b52_29,질병관리청
뉴시스,단상 오르는 정은경 질병청장,2021.08.26.,http://www.newsis.com/view/?id=NISI20210826_0017879777,질병관리청
뉴스1,생각에 잠긴 정은경 질병관리청장,2021.08.23.,https://www.news1.kr/photos/view/?4935828,질병관리청
부산제일경제,"대동병원, 질병관리청 '의료관련 감염병 예방관리사업' 우수기관 표창",2021.08.26.,https://www.busaneconomy.com/news/articleView.html?idxno=255904,질병관리청
글로벌에픽,"질병관리청, ‘자기혈관 숫자 알기-레드서클 캠페인’ 실시",2021.08.30.,http://www.globalepic.co.kr/view.php?ud=202108301454366602feed5f2b52_29,질병관리청
안전신문,"이재명, ""질병관리청 내년도 예산 확대 '적극 환영'…함께 하겠다""",2021.09.05.,https://www.safetynews.co.kr/news/articleView.html?idxno=207612,질병관리청
아시아경제,"질병관리청 ""아프간 협력자 391명, 공항서 코로나 검사 후 진천시설로""",2021.08.25.,https://view.asiae.co.kr/article/2021082521022556778,질병관리청
청년의사,"정은경 질병청장 만난 의협 이필수 회장 ""소통창구 일원화해달라""",2021.08.31.,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2014068,질병관리청
충청뉴스,"대전성모병원, 감염병 예방‧관리 ""질병관리청장상"" 수상",2021.08.26.,http://www.ccnnews.co.kr/news/articleView.html?idxno=229461,질병관리청
디지털타임스,"[이덕환 칼럼] 질병관리청,방역 중심에 다시 서야",22면 TOP,http://www.dt.co.kr/contents.html?article_no=2021090302102269073001&ref=naver,질병관리청
노컷뉴스,의원 질의에 답변하는 정은경 질병관리청장,2021.08.25.,https://www.nocutnews.co.kr/news/5613255,질병관리청
디지털타임스,"[이덕환 칼럼] 질병관리청,방역 중심에 다시 서야",22면 TOP,http://www.dt.co.kr/contents.html?article_no=2021090302102269073001&ref=naver,질병관리청
대전시티저널,"대전성모병원, 감염병 예방‧관리 질병관리청장상 수상",2021.08.26.,http://www.gocj.net/news/articleView.html?idxno=116902,질병관리청
노컷뉴스,의원 질의에 답변하는 정은경 질병관리청장,2021.08.25.,https://www.nocutnews.co.kr/news/5613255,질병관리청
충남일보,"공주의료원, '의료관련감염병 예방관리사업 평가' 질병관리청장 표창 수여",2021.08.30.,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=620244,질병관리청
뉴시스,"정은경 질병청장, 코로나19 예방접종 현황 발표",2021.08.26.,http://www.newsis.com/view/?id=NISI20210826_0017879773,질병관리청
전북도민일보,남원의료원 질병관리청장 표창 수상,2021.08.23.,http://www.domin.co.kr/news/articleView.html?idxno=1351646,질병관리청
제주교통복지신문,"질병관리청 ""올해 첫 말라리아 매개모기 발견""",2021.08.21.,https://www.jejutwn.com/news/article.html?no=86186,질병관리청
아시아경제,백신 부작용 피해보상… 인플루엔자 등 他질병 판결 살펴보니,10면 1단,https://view.asiae.co.kr/article/2021082009502061244,질병관리청
뉴시스,복지위 출석한 정은경 질병청장,2021.08.23.,http://www.newsis.com/view/?id=NISI20210823_0017870396,질병관리청
충청일보,청 승격한 질병관리청 예산규모 417% 증가,2021.08.31.,https://www.ccdailynews.com/news/articleView.html?idxno=2079013,질병관리청
뉴시스,코로나19 예방접종 현황 발표하는 정은경 질병청장,2021.08.26.,http://www.newsis.com/view/?id=NISI20210826_0017879748,질병관리청
아시아경제,백신 부작용 피해보상… 인플루엔자 등 他질병 판결 살펴보니,10면 1단,https://view.asiae.co.kr/article/2021082009502061244,질병관리청
뉴시스,복지위 출석한 정은경 질병청장,2021.08.23.,http://www.newsis.com/view/?id=NISI20210823_0017870396,질병관리청
충청일보,청 승격한 질병관리청 예산규모 417% 증가,2021.08.31.,https://www.ccdailynews.com/news/articleView.html?idxno=2079013,질병관리청
의사신문,"이필수 의협 회장-정은경 질병청장, 코로나19 방역 대책 논의",2021.08.31.,http://www.doctorstimes.com/news/articleView.html?idxno=216128,질병관리청
의학신문,"대전성모병원, 감염병 예방‧관리 질병청장 수상",2021.08.26.,http://www.bosa.co.kr/news/articleView.html?idxno=2157247,질병관리청
청년의사,예방접종 후 '질병‧장애' 인과성 없어도 보상 추진,2021.09.03.,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2014170,질병관리청
디스커버리뉴스,"질병관리청, 말라리아 감염모기 출현, 매개체 방제 강화 당부",2021.08.21.,http://www.discoverynews.kr/news/articleView.html?idxno=629728,질병관리청
금강일보,"공주의료원, 의료관련감염병 예방관리 질병관리청장 표창",2021.08.29.,http://www.ggilbo.com/news/articleView.html?idxno=865661,질병관리청
데일리안,답변하는 정은경 질병관리청장,2021.08.25.,https://www.dailian.co.kr/news/view/1025897/?sc=Naver,질병관리청
데일리안,답변하는 정은경 질병관리청장,2021.08.25.,https://www.dailian.co.kr/news/view/1025897/?sc=Naver,질병관리청
이투데이,[포토] 보건복지위 출석한 정은경 질병관리청장,2021.08.23.,https://www.etoday.co.kr/news/view/2055983,질병관리청
국제뉴스,"청주의료원, 2020년 의료관련감염병 예방ᐧ관리사업 질병관리청장 표창장 수상",2021.09.01.,http://www.gukjenews.com/news/articleView.html?idxno=2300215,질병관리청
그린데일리,"질병관리청, 온라인 중심 심뇌혈관질환 예방관리 합동 캠페인 추진",2021.08.30.,http://www.greendaily.co.kr/news/article.html?id=20210830130013,질병관리청
뉴시스,"덴마크, 중대 질병에 코로나 제외…정은경 ""방역 정책 보완 내부 검토 중""",2021.08.30.,http://www.newsis.com/view/?id=NISX20210830_0001565234&cID=10201&pID=10200,질병관리청
충북일보,청주 하나병원 찾은 정은경 질병청장…연휴 기간 방역수칙 준수 당부,2021-09-18,https://www.inews365.com/news/article.html?no=682915,질병관리청
노컷뉴스,대화하는 권덕철 보건복지부 장관-정은경 질병관리청장-김강립 식품안전처장,2021.08.25.,https://www.nocutnews.co.kr/news/5613258,질병관리청
뉴스핌,취재진 질문 답변하는 최종희 질병관리청 종합상황실장,2021.08.26.,http://www.newspim.com/news/view/20210826001064,질병관리청
내외뉴스통신,"정은경 질병관리청장, 오송역 임시선별검사소 현장 방문",2021-09-19,http://www.nbnnews.co.kr/news/articleView.html?idxno=616284,질병관리청
메디컬월드뉴스,예방접종 증명서 사칭 스미싱 사건…질병관리청 ‘주의’ 당부,2021.08.23.,http://medicalworldnews.co.kr/news/view.php?idx=1510944314,질병관리청
뉴데일리,[포토] 의원들의 질문에 답하는 정은경 질병관리청장,2021.08.25.,http://www.newdaily.co.kr/site/data/html/2021/08/25/2021082500130.html,질병관리청
노컷뉴스,복지위 출석한 정은경 질병청장,2021.08.23.,https://www.nocutnews.co.kr/news/5612045,질병관리청
노컷뉴스,대화하는 권덕철 보건복지부 장관-정은경 질병관리청장-김강립 식품안전처장,2021.08.25.,https://www.nocutnews.co.kr/news/5613258,질병관리청
뉴스핌,취재진 질문 답변하는 최종희 질병관리청 종합상황실장,2021.08.26.,http://www.newspim.com/news/view/20210826001064,질병관리청
내외뉴스통신,"정은경 질병관리청장, 오송역 임시선별검사소 현장 방문",2021-09-19,http://www.nbnnews.co.kr/news/articleView.html?idxno=616284,질병관리청
메디컬월드뉴스,예방접종 증명서 사칭 스미싱 사건…질병관리청 ‘주의’ 당부,2021.08.23.,http://medicalworldnews.co.kr/news/view.php?idx=1510944314,질병관리청
충청타임즈,질병관리청 예산 417억 배정 … 경구용 치료제 구입비 반영,2021.08.31.,http://www.cctimes.kr/news/articleView.html?idxno=671427,질병관리청
가톨릭평화방송·평화신문,"대전성모병원, 감염병 관리 우수기관으로 질병관리청장상 수상",2021.09.01.,http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=808739&path=202109,질병관리청
제주교통복지신문,"질병관리청, 전 국민의 절반(50%), 코로나19 예방접종 1차접종 마쳐",2021.08.23.,http://www.jejutwn.com/news/article.html?no=86313,질병관리청
월간암,"아주대학교병원 감염관리실, 질병관리청장 표창 수상",2021.08.31.,http://www.cancerline.co.kr/html/23856.html,질병관리청
이데일리,[포토]아프가니스탄 특별입국자 관련 브리핑에서 질의에 답하는 최종희 질병관...,2021.08.26.,http://www.edaily.co.kr/news/newspath.asp?newsid=03135686629151256,질병관리청
충청타임즈,질병관리청 예산 417억 배정 … 경구용 치료제 구입비 반영,2021.08.31.,http://www.cctimes.kr/news/articleView.html?idxno=671427,질병관리청
가톨릭평화방송·평화신문,"대전성모병원, 감염병 관리 우수기관으로 질병관리청장상 수상",2021.09.01.,http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=808739&path=202109,질병관리청
제주교통복지신문,"질병관리청, 전 국민의 절반(50%), 코로나19 예방접종 1차접종 마쳐",2021.08.23.,http://www.jejutwn.com/news/article.html?no=86313,질병관리청
월간암,"아주대학교병원 감염관리실, 질병관리청장 표창 수상",2021.08.31.,http://www.cancerline.co.kr/html/23856.html,질병관리청
뉴시스,"신규확진 1910명, 주말 최다 기록…75일째 네자릿수",2021-09-19,http://www.newsis.com/view/?id=NISX20210919_0001589012&cID=10201&pID=10200,질병관리청
YTN,"접종간격 단축·잔여백신 활용...""10월까지 70% 접종 완료""",2021-09-19,https://www.ytn.co.kr/_ln/0103_202109190519089673,질병관리청
신아일보,"남원의료원, '의료관련감염병 예방관리사업 우수기관' 질병청장 표창 수상",2021.08.23.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1450975,질병관리청
미디어스,"동아일보의 재계 쉴드치기 ""열사병 등 경미한 질병까지...""",2021.08.24.,http://www.mediaus.co.kr/news/articleView.html?idxno=223196,질병관리청
