키워드,언론사,기사명,날짜,URL
강원일보,"정부 ""백신 접종 인센티브 확대해 국민 접종률 80%까지 올릴 것""",2021-09-18,http://www.kwnews.co.kr/nview.asp?aid=221091600185,정부 백신대책
머니투데이,"""이번엔 내려올거지?""...백신 맞고 후회하는 며느리들",2021-09-19,http://news.mt.co.kr/mtview.php?no=2021091714281330633,정부 백신대책
경향신문,코로나19 신규 확진 2008명···오늘 중 백신 1차 접종률 70% 돌파,2021-09-18,https://www.khan.co.kr/national/health-welfare/article/202109170940001,정부 백신대책
뉴시스,"정부 ""백신 유행억제 효과는 2차접종 이후…추석 이동량 변수""",2021-09-17,http://www.newsis.com/view/?id=NISX20210916_0001586252&cID=10201&pID=10200,정부 백신대책
KBS,"백신 1차 접종률, 전 국민 70% 돌파…“추석 연휴가 유행 고비”",2021-09-18,https://news.kbs.co.kr/news/view.do?ncd=5282979&ref=A,정부 백신대책
뉴시스,"美 기업 백신 의무화 반발 확산…24개州-중기단체, 법적 대응 시사",2021-09-18,http://www.newsis.com/view/?id=NISX20210917_0001588182&cID=10101&pID=10100,정부 백신대책
뉴시스,"개원의協 ""개원가 독감 백신 구하기 어려워""…대책 마련 요구",2021-09-17,http://www.newsis.com/view/?id=NISX20210916_0001586595&cID=10214&pID=13100,정부 백신대책
경인일보,"정부 ""수도권 확산세 심각… 이동 자제 당부""",2021-09-19,http://www.kyeongin.com/main/view.php?key=20210919010003315,정부 백신대책
뉴시스,"모든 연령대 1차 접종률 60% 돌파…""잔여백신 당일 가능"" 접종 독려(종합)",2021-09-16,http://www.newsis.com/view/?id=NISX20210915_0001585233&cID=10201&pID=10200,정부 백신대책
한국경제,"정부 ""백신 접종자 인센티브 확대…접종 간격 단축도""",2021-09-16,https://www.hankyung.com/society/article/2021091567127,정부 백신대책
이데일리,"""잇단 극단적 선택에도 자영업자에게만 야박""…특단 대책 촉구",2021-09-17,http://www.edaily.co.kr/news/newspath.asp?newsid=02315686629180776,정부 백신대책
JTBC,유효기간 바로 알고 백신 맞는다…백신상자에 '날짜 스티커',2021.09.10.,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12023348,정부 백신대책
파이낸셜뉴스,"외국인 확진자 증가에 정부, 검사 및 백신접종 독려나서",2021-09-16,http://www.fnnews.com/news/202109151047359282,정부 백신대책
아시아경제,"코로나19 백신 1차 접종, 추석 직전 70% 넘길듯",4면 1단,https://view.asiae.co.kr/article/2021091610393170064,정부 백신대책
파이낸셜뉴스,"文대통령 ""2차 백신 목표 조기 달성...가장 안전한 나라될 것""",2021-09-15,http://www.fnnews.com/news/202109141502442592,정부 백신대책
한국경제TV,"코로나 백신 1차 접종, 오늘 국민 70% 돌파할 듯",2021-09-18,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109170084&t=NN,정부 백신대책
조선비즈,“백신 1차 접종률 70%” 말한 與…접종 완료율은 뒤에서 7등인데,2021-09-18,https://biz.chosun.com/policy/politics/2021/09/17/RNNGRHF5QZCTXOO6BPKPH2VQ24/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
부산일보,[속보] 내일부터 '잔여백신'으로도 2차접종…화이자 3주-모더나 4주 이후,2021-09-17,http://www.busan.com/view/busan/view.php?code=2021091614134299638,정부 백신대책
YTN,"연휴 앞두고 2천 명대 확진 ...정부 ""마지막 고비""",2021-09-19,https://www.ytn.co.kr/_ln/0103_202109181221384038,정부 백신대책
서울신문,"정부 “백신 이상반응 대응체계, 추석에도 평상시처럼 운영”",2021-09-17,https://www.seoul.co.kr/news/newsView.php?id=20210916500126&wlog_tag3=naver,정부 백신대책
국민일보,"“건강한 아빠, 백신 접종 후 대장 절제” 간호사 청원",2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016268190&code=61121111&cp=nv,정부 백신대책
의학신문,"개원가, NIP 백신 물량 부족에 ""제약사·유통사 담합"" 의혹 제기",2021-09-18,http://www.bosa.co.kr/news/articleView.html?idxno=2158677,정부 백신대책
한국일보,추석연휴 시작 … 백신 1차 접종률 70% 달성했지만 '풍선효과' 우려,1면 1단,https://hankookilbo.com/News/Read/A2021091715150001597?did=NA,정부 백신대책
이투데이,"[종합] 정부 ""인센티브 확대해 국민 백신 접종률 80%까지 확대""",2021-09-18,https://www.etoday.co.kr/news/view/2063282,정부 백신대책
OBS,오늘 '1차 백신' 접종률 70% 돌파,2021-09-18,http://www.obsnews.co.kr/news/articleView.html?idxno=1326949,정부 백신대책
파이낸셜뉴스,"""비mRNA백신·원부자재 특허분석 연내 공개""",2021-09-17,http://www.fnnews.com/news/202109160944198298,정부 백신대책
이데일리,백신 접종 속도 vs 델타 변이 확산…한국 경제 향방은,2021-09-19,http://www.edaily.co.kr/news/newspath.asp?newsid=01341526629181432,정부 백신대책
뉴시스,"김 총리 ""이번주 백신 1차 접종 70% 달성 확실시""(종합)",2021-09-15,http://www.newsis.com/view/?id=NISX20210914_0001582726&cID=10301&pID=10300,정부 백신대책
매일경제,"""정부 강제하진 않는다는데 맞아도 되나""…12~17세 4분기 백신 맞는다",A31면 1단,http://news.mk.co.kr/newsRead.php?no=887955&year=2021,정부 백신대책
조선비즈,[속보] 내일 화이자 백신 130만2000회분 인천공항 도착,2021-09-15,https://biz.chosun.com/it-science/bio-science/2021/09/14/2U2HWNJW5BDYVFEFIPCU772IFY/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
뉴스핌,추석 연휴가 '학교 방역' 변곡점…청소년 백신 접종은 언제쯤,2021-09-19,http://www.newspim.com/news/view/20210917001202,정부 백신대책
뉴스1,"""백신 믿고 고향 앞으로""…수도권 확산세 전국 번질까 '조마조마'",2021-09-19,https://www.news1.kr/articles/?4438198,정부 백신대책
이투데이,"김부겸 총리 ""오늘 중 국민 70% 1차 백신 접종 완료""",2021-09-18,https://www.etoday.co.kr/news/view/2063173,정부 백신대책
국민일보,"이익 VS 위험… 소아·청소년 백신 접종, 정답이 없다",10면 TOP,http://news.kmib.co.kr/article/view.asp?arcid=0924209421&code=11131100&cp=nv,정부 백신대책
뉴시스,"성인 75%가 백신 1차 접종…""10월까지 국민 70% 2차 완료""(종합)",2021-09-13,http://www.newsis.com/view/?id=NISX20210912_0001580728&cID=10201&pID=10200,정부 백신대책
뉴스1,전국민 70% 백신 1차 접종 이르면 16일 달성할 듯,2021-09-16,https://www.news1.kr/articles/?4434909,정부 백신대책
세계일보,"전문가들 ""백신 접종 후 6개월 지나면 면역력 떨어져 추가 접종 필요""",2021-09-18,http://www.segye.com/content/html/2021/09/16/20210916512895.html?OutUrl=naver,정부 백신대책
이데일리,"[전문]김기현 ""文정부 소주성은 `빚더미주도` 성장""",2021.09.09.,http://www.edaily.co.kr/news/newspath.asp?newsid=01823686629178480,정부 백신대책
서울신문,지방은 노숙인 접종률 0%...백신 접종 ‘취약’,2021-09-16,https://www.seoul.co.kr/news/newsView.php?id=20210915500132&wlog_tag3=naver,정부 백신대책
아이뉴스24,17일부터 '2차접종'에 잔여백신 활용…'위드 코로나' 앞당긴다,2021-09-17,http://www.inews24.com/view/1405481,정부 백신대책
중앙일보,백신 이상반응 인과성 평가는...시간적 선후만으론 판단 어려워,2021-09-15,https://www.joongang.co.kr/article/25007157,정부 백신대책
뉴스1,"정부 ""10월 이후에도 백신 인센티브 지속 확대""(상보)",2021.09.10.,https://www.news1.kr/articles/?4430675,정부 백신대책
이데일리,[밑줄쫙!]접종간격 줄이려면...2차접종도 잔여백신 예약가능,2021-09-18,"http://www.edaily.co.kr/news/newspath.asp?newsid=01085686629181432&snapkey=68891,일본,추석,휴게소,성묘,고노다로,귀성,백신,모더나,화이자,방역수칙,잔여백신,잔여접종,2차접종,접종간격,포스트스가",정부 백신대책
서울신문,"[속보] 김부겸 “잔여백신, 오늘부터 2차 접종도 허용”",2021-09-18,https://www.seoul.co.kr/news/newsView.php?id=20210917500011&wlog_tag3=naver,정부 백신대책
조세일보,[백신 접종] 오늘부터 2차 접종 대기자도 잔여백신 접종 가능,2021-09-18,http://www.joseilbo.com/news/news_read.php?uid=433534&class=32&grp=,정부 백신대책
한국경제,백신 1차접종률 이번주 70% 돌파 예상…이미 美·日 앞질렀다,2021-09-13,https://www.hankyung.com/society/article/2021091287817,정부 백신대책
뉴시스,"정부 ""접종완료 70% 달성 멀지 않아...접종 완료자만 고향 방문해야""",2021-09-15,http://www.newsis.com/view/?id=NISX20210914_0001583203&cID=10201&pID=10200,정부 백신대책
뉴시스,"정부 ""美처럼 백신 의무화 검토 안해...인센티브로 독려""",2021.09.10.,http://www.newsis.com/view/?id=NISX20210910_0001579291&cID=10201&pID=10200,정부 백신대책
서울신문,김총리 “백신 1차 접종률 66% 넘어…추석 전 70% 달성 확실”,2021-09-15,https://www.seoul.co.kr/news/newsView.php?id=20210914500015&wlog_tag3=naver,정부 백신대책
뉴시스,"정부 ""올 추석, 일상회복 전 마지막 고비…가급적 이동자제""",2021-09-18,http://www.newsis.com/view/?id=NISX20210917_0001587955&cID=10201&pID=10200,정부 백신대책
뉴스1,"정부 ""10월 말 국민 70% 접종완료 목표 조기달성 예상""",2021-09-16,https://www.news1.kr/articles/?4435753,정부 백신대책
아시아경제,"""바이든, 유엔 총회 앞서 백신 공급 계획 발표""",2021-09-14,https://view.asiae.co.kr/article/2021091304212806303,정부 백신대책
YTN,이번 주 1차 접종 70% 달성 전망...추석 특별 방역대책 시행,2021-09-14,https://www.ytn.co.kr/_ln/0103_202109131401456666,정부 백신대책
아시아경제,정부 “코로나19 전국 재확산 여부… 추석방역에 달려”,2021-09-13,https://view.asiae.co.kr/article/2021091215551808946,정부 백신대책
조선비즈,金총리 “추석 전 백신 접종해달라…어렵다면 가족 만남 미뤄야”,2021-09-15,https://biz.chosun.com/policy/politics/2021/09/14/TTSAFDFCYNBMXGQFSDUQ6K32XY/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
한국일보,"""소아청소년 백신 접종 이득, 전문가들 의견 엇갈린다""",2021-09-15,https://hankookilbo.com/News/Read/A2021091417100001771?did=NA,정부 백신대책
아시아경제,"전남도, 영세 자영업자·취약계층 위한 '민생지원대책' 마련",2021-09-16,https://view.asiae.co.kr/article/2021091515261961832,정부 백신대책
헤럴드경제,"울릉군, 백신 접종완료한 관광객 인센티브 제공…주요 관광지 입장료 최대 50...",2021-09-18,http://news.heraldcorp.com/village/view.php?ud=202109171527219858211_10,정부 백신대책
아주경제,[종합] 1차 접종률 70% 넘었다···정부 “혜택 늘려 80%로”,2021-09-19,http://www.ajunews.com/view/20210917180244550,정부 백신대책
데일리안,[9/18일(토) 코로나19 종합] 신규 확진자 2087명…정부 “백신 1차 접종률 70...,2021-09-19,https://www.dailian.co.kr/news/view/1034702/?sc=Naver,정부 백신대책
뉴스1,"美 백신 접종률, 세계 57위…바이든 '백신의무화' 꺼낸 이유",2021.09.10.,https://www.news1.kr/articles/?4430535,정부 백신대책
파이낸셜뉴스,백신 예방접종완료 부모 어린이집 출입 허용…4단계에서도 어린이집 운영,2021-09-15,http://www.fnnews.com/news/202109141100378156,정부 백신대책
YTN,중앙재난안전대책본부 브리핑 (9월 17일),2021-09-18,https://www.ytn.co.kr/replay/view.php?idx=21&key=202109171100381384,정부 백신대책
매일경제,"정부 ""백신 이상반응 경증환자도 최대 1000만원 지원""",A2면 1단,http://news.mk.co.kr/newsRead.php?no=872731&year=2021,정부 백신대책
국제뉴스,[종합] 추석 코로나 거리두기 4단계·3단계 직계가족·식당·카페·백신접종자...,2021-09-19,http://www.gukjenews.com/news/articleView.html?idxno=2312706,정부 백신대책
KBS,[코로나19 중앙방역대책본부] 미접종자 500만 명 다음 달 접종…2차도 ‘잔여...,2021-09-17,https://news.kbs.co.kr/news/view.do?ncd=5281861&ref=A,정부 백신대책
파이낸셜뉴스,美 플로리다주 ″백신 강요는 법 위반..벌금 부과할 것″,2021-09-15,http://www.fnnews.com/news/202109141511023981,정부 백신대책
세계일보,고향 가요? 말아요?… ‘갈팡질팡’ 정부 지침에 국민 불만,A10면 1단,http://www.segye.com/content/html/2021/09/15/20210915516253.html?OutUrl=naver,정부 백신대책
뉴스1,[특징주] 백신 1차 접종률 70%…항공 등 위드 코로나株 동반 상승,2021-09-18,https://www.news1.kr/articles/?4437968,정부 백신대책
머니투데이,"""부작용 겁나도 맞았는데""…백신 오접종 '1803건', 불안 더 커진다",16면 1단,http://news.mt.co.kr/mtview.php?no=2021091316145347686,정부 백신대책
YTN,추석 연휴 특별방역대책 돌입...요양병원 대면 면회 허용,2021-09-14,https://www.ytn.co.kr/_ln/0103_202109132152348950,정부 백신대책
뉴스1,"배진교 ""文정부 완전히 실패…포용적 회복·도약 없어""",2021-09-14,https://www.news1.kr/articles/?4433091,정부 백신대책
SBS,"백신 인과성 부족 환자 의료비 지원, 일부 경증도 포함",2021.09.09.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006459851&plink=ORI&cooper=NAVER,정부 백신대책
YTN,"美, '백신 의무화' 소송전 벌어질 듯...공화당 ""소송낼 것"" vs 바이든 ""해보시...",2021-09-13,https://www.ytn.co.kr/_ln/0104_202109121003097234,정부 백신대책
동아사이언스,백신 1차 접종률 64% 미국 넘어 독일·영국도 곧 따라잡을 듯…숙제는 2차 접...,2021-09-14,https://www.dongascience.com/news/view/49302,정부 백신대책
뉴스1,"""인내심이 한계에""…바이든 '백신 접종 의무화' 특단 대책(종합)",2021.09.10.,https://www.news1.kr/articles/?4430384,정부 백신대책
뉴스핌,신규 확진 절반은 2030...청년층 맞춤형 방역대책 시급,2021-09-19,http://www.newspim.com/news/view/20210917000908,정부 백신대책
서울와이어,전 국민 70% 1차 접종 완료… 오늘부터 2차도 잔여백신 예약 가능,2021-09-18,http://www.seoulwire.com/news/articleView.html?idxno=451603,정부 백신대책
경향신문,“도와달라”에서 “살려달라”로 바뀐 자영업자들의 구조 요청…잇단 죽음에...,2021-09-16,https://www.khan.co.kr/national/national-general/article/202109151753001,정부 백신대책
헤럴드경제,백신 1차 접종률 70% '눈앞'…이르면 내일 가능,2021-09-17,http://news.heraldcorp.com/view.php?ud=20210916000356,정부 백신대책
조선비즈,"위드코로나, 백신 없이 성립 불가…전문가 “국산개발·해외도입 투트랙으로 ...",2021-09-17,https://biz.chosun.com/it-science/bio-science/2021/09/16/UYN6WFM4F5AXTPAFEZHDT2HBX4/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
YTN,구리에서 또 오접종...유효기간 지난 백신 105명 맞아,2021.09.08.,https://www.ytn.co.kr/_ln/0103_202109082214324524,정부 백신대책
뉴스1,"코로나 백신 접종률, OECD 최하위서 3개월만에 껑충",2021-09-16,https://www.news1.kr/articles/?4434870,정부 백신대책
세계일보,"고향 갈 거면 백신 맞아라?… “접종이 원한다고 바로 되나, 황당”",A10면 1단,http://www.segye.com/content/html/2021/09/15/20210915519151.html?OutUrl=naver,정부 백신대책
SBS,"'먹는' 코로나 치료제 가시화…정부 ""선구매 협의 중""",2021.09.09.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006460314&plink=ORI&cooper=NAVER,정부 백신대책
경향신문,추석연휴 전 ‘백신 1차 접종 70%’ 예상에도…수도권 확진 비중 80% 육박,2021-09-14,https://www.khan.co.kr/national/health-welfare/article/202109131647001,정부 백신대책
MBN,"오늘부터 추석 특별방역대책 시행…""이번 주 1차 접종 70% 돌파""",2021-09-14,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4595373,정부 백신대책
뉴시스,"'먹는 코로나 치료제' 90만원 논란…가격 함구한 정부 ""입원 비용 등 따져야""",2021.09.10.,http://www.newsis.com/view/?id=NISX20210910_0001579213&cID=10201&pID=10200,정부 백신대책
매일신문,"부모 ""고향 오지?""-자녀 ""백신을 아직""…명절 귀향 동상이몽",2021-09-16,https://news.imaeil.com/page/view/2021091516561691594,정부 백신대책
데일리안,[9/18일(토) 코로나19 종합] 신규 확진자 2087명…정부 “백신 1차 접종률 70...,2021-09-19,https://www.dailian.co.kr/news/view/1034702/?sc=Naver,정부 백신대책
뉴스1,"美 백신 접종률, 세계 57위…바이든 '백신의무화' 꺼낸 이유",2021.09.10.,https://www.news1.kr/articles/?4430535,정부 백신대책
파이낸셜뉴스,백신 예방접종완료 부모 어린이집 출입 허용…4단계에서도 어린이집 운영,2021-09-15,http://www.fnnews.com/news/202109141100378156,정부 백신대책
연합뉴스TV,"[현장연결] ""내일부터 잔여백신으로도 2차접종…화이자 3주-모더나 4주 이후""",2021-09-17,http://www.yonhapnewstv.co.kr/MYH20210916011700038/?did=1825m,정부 백신대책
YTN,중앙재난안전대책본부 브리핑 (9월 17일),2021-09-18,https://www.ytn.co.kr/replay/view.php?idx=21&key=202109171100381384,정부 백신대책
매일경제,"정부 ""백신 이상반응 경증환자도 최대 1000만원 지원""",A2면 1단,http://news.mk.co.kr/newsRead.php?no=872731&year=2021,정부 백신대책
국제뉴스,[종합] 추석 코로나 거리두기 4단계·3단계 직계가족·식당·카페·백신접종자...,2021-09-19,http://www.gukjenews.com/news/articleView.html?idxno=2312706,정부 백신대책
TV조선,"정부 ""백신접종 의무화 검토 안 해…현 접종계획 시행 주력""",2021.09.10.,http://news.tvchosun.com/site/data/html_dir/2021/09/10/2021091090052.html,정부 백신대책
조선비즈,불법체류자도 코로나 검사·백신 접종 무료… “불이익 없을 것”,2021-09-16,https://biz.chosun.com/topics/topics_social/2021/09/15/3WK2ISZLDFH4LDGI72R6SEF4JU/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
KBS,[코로나19 중앙방역대책본부] 미접종자 500만 명 다음 달 접종…2차도 ‘잔여...,2021-09-17,https://news.kbs.co.kr/news/view.do?ncd=5281861&ref=A,정부 백신대책
파이낸셜뉴스,美 플로리다주 ″백신 강요는 법 위반..벌금 부과할 것″,2021-09-15,http://www.fnnews.com/news/202109141511023981,정부 백신대책
세계일보,고향 가요? 말아요?… ‘갈팡질팡’ 정부 지침에 국민 불만,A10면 1단,http://www.segye.com/content/html/2021/09/15/20210915516253.html?OutUrl=naver,정부 백신대책
노컷뉴스,"정부 ""접종 의무화 검토 안 해…'인센티브' 확대 등으로 접종률 제고""",2021-09-17,https://www.nocutnews.co.kr/news/5626235,정부 백신대책
뉴스1,[특징주] 백신 1차 접종률 70%…항공 등 위드 코로나株 동반 상승,2021-09-18,https://www.news1.kr/articles/?4437968,정부 백신대책
강원일보,"정부, ""추석연휴 방역에 따라 전국 재확산 여부 결정""",2021-09-13,http://www.kwnews.co.kr/nview.asp?aid=221091100016,정부 백신대책
머니투데이,"""부작용 겁나도 맞았는데""…백신 오접종 '1803건', 불안 더 커진다",16면 1단,http://news.mt.co.kr/mtview.php?no=2021091316145347686,정부 백신대책
YTN,추석 연휴 특별방역대책 돌입...요양병원 대면 면회 허용,2021-09-14,https://www.ytn.co.kr/_ln/0103_202109132152348950,정부 백신대책
YTN,"오접종 방지 위해 백신 종류·유효기간 확인 강화...""백신 접종 인센티브 확대...",2021.09.10.,https://www.ytn.co.kr/_ln/0103_202109101808114371,정부 백신대책
CNB뉴스,김총리 “오늘부터 ‘2차 접종자’도 잔여백신 맞을 수 있다”,2021-09-18,https://www.cnbnews.com/news/article.html?no=511162,정부 백신대책
뉴스1,"배진교 ""文정부 완전히 실패…포용적 회복·도약 없어""",2021-09-14,https://www.news1.kr/articles/?4433091,정부 백신대책
YTN,중앙방역대책본부 브리핑 (9월 16일),2021-09-17,https://www.ytn.co.kr/replay/view.php?idx=21&key=202109161423579391,정부 백신대책
서울경제,"정부 ""백신 인센티브 늘려가겠다···접종 간격도 단축할 것""",2021-09-16,https://www.sedaily.com/NewsView/22RH3JX0FO,정부 백신대책
SBS,"백신 인과성 부족 환자 의료비 지원, 일부 경증도 포함",2021.09.09.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006459851&plink=ORI&cooper=NAVER,정부 백신대책
YTN,"美, '백신 의무화' 소송전 벌어질 듯...공화당 ""소송낼 것"" vs 바이든 ""해보시...",2021-09-13,https://www.ytn.co.kr/_ln/0104_202109121003097234,정부 백신대책
동아사이언스,백신 1차 접종률 64% 미국 넘어 독일·영국도 곧 따라잡을 듯…숙제는 2차 접...,2021-09-14,https://www.dongascience.com/news/view/49302,정부 백신대책
뉴스1,"""인내심이 한계에""…바이든 '백신 접종 의무화' 특단 대책(종합)",2021.09.10.,https://www.news1.kr/articles/?4430384,정부 백신대책
부산일보,"[속보] 백신 1차접종률 인구대비 64.5%, 미국-일본 앞질렀으나 완료율은 뒤져",2021-09-13,http://www.busan.com/view/busan/view.php?code=2021091210160865641,정부 백신대책
조선비즈,"“기한 지나고, 종류 틀리고”…잇단 오접종에 다음주부터 ‘오늘의 백신’ 안...",2021.09.10.,https://biz.chosun.com/it-science/bio-science/2021/09/10/MGDBDENLNNGKBKVEITNWDXPBS4/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
뉴스핌,신규 확진 절반은 2030...청년층 맞춤형 방역대책 시급,2021-09-19,http://www.newspim.com/news/view/20210917000908,정부 백신대책
서울와이어,전 국민 70% 1차 접종 완료… 오늘부터 2차도 잔여백신 예약 가능,2021-09-18,http://www.seoulwire.com/news/articleView.html?idxno=451603,정부 백신대책
서울와이어,전 국민 70% 1차 접종 완료… 오늘부터 2차도 잔여백신 예약 가능,2021-09-18,http://www.seoulwire.com/news/articleView.html?idxno=451603,정부 백신대책
경향신문,“도와달라”에서 “살려달라”로 바뀐 자영업자들의 구조 요청…잇단 죽음에...,2021-09-16,https://www.khan.co.kr/national/national-general/article/202109151753001,정부 백신대책
헤럴드경제,백신 1차 접종률 70% '눈앞'…이르면 내일 가능,2021-09-17,http://news.heraldcorp.com/view.php?ud=20210916000356,정부 백신대책
아시아경제,"백신 오접종 속출에…당국 ""접종 시행비 미지급 등 방지대책 강화""(상보)",2021.09.10.,https://view.asiae.co.kr/article/2021091015331074595,정부 백신대책
조선비즈,"위드코로나, 백신 없이 성립 불가…전문가 “국산개발·해외도입 투트랙으로 ...",2021-09-17,https://biz.chosun.com/it-science/bio-science/2021/09/16/UYN6WFM4F5AXTPAFEZHDT2HBX4/?utm_source=naver&utm_medium=original&utm_campaign=biz,정부 백신대책
YTN,구리에서 또 오접종...유효기간 지난 백신 105명 맞아,2021.09.08.,https://www.ytn.co.kr/_ln/0103_202109082214324524,정부 백신대책
뉴스1,"코로나 백신 접종률, OECD 최하위서 3개월만에 껑충",2021-09-16,https://www.news1.kr/articles/?4434870,정부 백신대책
세계일보,"고향 갈 거면 백신 맞아라?… “접종이 원한다고 바로 되나, 황당”",A10면 1단,http://www.segye.com/content/html/2021/09/15/20210915519151.html?OutUrl=naver,정부 백신대책
디트뉴스24,"文 ""이번 주 전국민 70% 백신 접종, 국민들 덕분""",2021-09-15,http://www.dtnews24.com/news/articleView.html?idxno=711673,정부 백신대책
SBS,"'먹는' 코로나 치료제 가시화…정부 ""선구매 협의 중""",2021.09.09.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006460314&plink=ORI&cooper=NAVER,정부 백신대책
경향신문,추석연휴 전 ‘백신 1차 접종 70%’ 예상에도…수도권 확진 비중 80% 육박,2021-09-14,https://www.khan.co.kr/national/health-welfare/article/202109131647001,정부 백신대책
MBN,"오늘부터 추석 특별방역대책 시행…""이번 주 1차 접종 70% 돌파""",2021-09-14,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4595373,정부 백신대책
뉴시스,"'먹는 코로나 치료제' 90만원 논란…가격 함구한 정부 ""입원 비용 등 따져야""",2021.09.10.,http://www.newsis.com/view/?id=NISX20210910_0001579213&cID=10201&pID=10200,정부 백신대책
매일신문,"부모 ""고향 오지?""-자녀 ""백신을 아직""…명절 귀향 동상이몽",2021-09-16,https://news.imaeil.com/page/view/2021091516561691594,정부 백신대책
뉴시스,"바이든, 민간기업 백신 의무화 첫 피소…""권력 분립 위배""",2021-09-16,http://www.newsis.com/view/?id=NISX20210915_0001585143&cID=10101&pID=10100,정부 백신대책
메디파나뉴스,백신 접종률 상승…위드코로나·국민참여방역 전환 탄력,2021-09-19,http://medipana.com/news/news_viewer.asp?NewsNum=285299&MainKind=A&NewsKind=5&vCount=12&vKind=1,정부 백신대책
대전일보,옥천군 코로나19 백신 접종률 '엄지 척',2021-09-16,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1487777,정부 백신대책
e대한경제,"전남도, 취약계층 대상 ‘긴급 민생지원대책’ 추진",2021-09-16,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202109151328195730249,정부 백신대책
여성신문,"""백신 맞고 하혈·생리불순"" 여성의 불안에 응답하라",2021-09-18,http://www.womennews.co.kr/news/articleView.html?idxno=215675,정부 백신대책
프라임경제,"文, 국민 70% 2차 백신 접종 목표 조기 달성 기대",2021-09-15,http://www.newsprime.co.kr/news/article.html?no=552730,정부 백신대책
프라임경제,"文, 국민 70% 2차 백신 접종 목표 조기 달성 기대",2021-09-15,http://www.newsprime.co.kr/news/article.html?no=552730,정부 백신대책
뉴스1,"권칠승 장관, 자영업 ""시간·인원 제한 확 풀고 백신 인센티브 확대해야""",2021-09-16,https://www.news1.kr/articles/?4435687,정부 백신대책
아주경제,"권영진 대구시장, 추석 아래 ‘백신접종센터‧선별진료소’ 방문 격려",2021-09-17,http://www.ajunews.com/view/20210916164208893,정부 백신대책
노컷뉴스,"보성군, 백신 접종률 87.6%… 전국 1위",2021-09-16,https://www.nocutnews.co.kr/news/5625642,정부 백신대책
머니투데이,"""국민 덕분""…백신 1차접종률 미·일도 앞섰다 '한국의 반전'",2021-09-16,http://news.mt.co.kr/mtview.php?no=2021091418004671904,정부 백신대책
