키워드,언론사,기사명,날짜,URL
UPI뉴스,부산서 수도권 거주 귀성객 2명 확진…백신접종 60대 사망,2021-09-19,http://www.upinews.kr/newsView/upi202109190020,백신 사망
뉴시스,"부산, 203일 만에 인구수 대비 백신 접종률 70% 돌파",2021-09-18,http://www.newsis.com/view/?id=NISX20210917_0001588146&cID=10811&pID=10800,백신 사망
TV조선,"백신 교차접종 50대 경찰관 사망…""인과관계 조사 중""",2021-09-15,http://news.tvchosun.com/site/data/html_dir/2021/09/14/2021091490036.html,백신 사망
매일경제,“백신 맞았으면 여행 갈 수 있나?”란 질문에 전문가 답이...,2021-09-19,http://news.mk.co.kr/newsRead.php?no=902555&year=2021,백신 사망
MBC,"미 CDC ""코로나 백신 미접종자 사망률, 접종자의 11배""",2021-09-13,https://imnews.imbc.com/news/2021/world/article/6300188_34880.html,백신 사망
뉴스1,"쿠바, 세계 최초로 2살 이상 아동에 백신 접종 개시",2021-09-19,https://www.news1.kr/articles/?4438972,백신 사망
영남일보,"[인터뷰] '코로나19 백신 접종 후 사망' 신고자 가족의 추석 ""명절 들뜬 분위...",2021-09-19,https://www.yeongnam.com/web/view.php?key=20210919010002452,백신 사망
강원일보,"정부 ""백신 접종 인센티브 확대해 국민 접종률 80%까지 올릴 것""",2021-09-18,http://www.kwnews.co.kr/nview.asp?aid=221091600185,백신 사망
프레시안,추석 연휴 첫날 부산서 46명 확진...백신 사망 사례 3건 추가,2021-09-19,https://www.pressian.com/pages/articles/2021091813551545459?utm_source=naver&utm_medium=search,백신 사망
SBS,"프랑스, 성인 87% 코로나19 백신 1차 접종 마쳐",2021-09-19,https://news.sbs.co.kr/news/endPage.do?news_id=N1006470768&plink=ORI&cooper=NAVER,백신 사망
경향신문,코로나19 신규 확진 2008명···오늘 중 백신 1차 접종률 70% 돌파,2021-09-18,https://www.khan.co.kr/national/health-welfare/article/202109170940001,백신 사망
서울신문,"미접종자 500만명, 18일부터 백신 예약...10월 1일 접종 시작",2021-09-17,https://www.seoul.co.kr/news/newsView.php?id=20210916500086&wlog_tag3=naver,백신 사망
강원일보,백신 접종 후 사망 36명 인과성 인정 안돼…아나필락시스 24건만 인정,2021-09-17,http://www.kwnews.co.kr/nview.asp?aid=221091500172,백신 사망
강원일보,백신 접종 후 사망신고 17명…이상반응 신고도 이틀간 1만715건,2021-09-16,http://www.kwnews.co.kr/nview.asp?aid=221091400162,백신 사망
파이낸셜뉴스,코로나19 백신접종 후 이상반응 249건 인과성 인정,2021-09-17,http://www.fnnews.com/news/202109161418530031,백신 사망
KBS,“사흘간 백신 이상반응 1만 2천여 건↑…사망 32건 늘어,2021-09-19,https://news.kbs.co.kr/news/view.do?ncd=5283363&ref=A,백신 사망
파이낸셜뉴스,"엔지켐생명과학, 글로벌 백신 생산·공급을 위한 주주배정 일반공모 실시",2021-09-19,http://www.fnnews.com/news/202109181007554208,백신 사망
국민일보,"기저질환 없던 30대, 화이자 백신 맞고 숨져…심근병증 진단",2021-09-14,http://news.kmib.co.kr/article/view.asp?arcid=0016265301&code=61121111&cp=nv,백신 사망
파이낸셜뉴스,"""일곱식구 먹여살리는 남편, 백신 맞고 폐 간 신장기능 상실"" 청원글",2021-09-18,http://www.fnnews.com/news/202109170746541763,백신 사망
중앙일보,고3은 백신1차 다 맞았는데…12~17세 강제 안한다는 정부,2021-09-15,https://www.joongang.co.kr/article/25007109,백신 사망
TV조선,"화이자 백신 접종 30대, 2주만에 숨져…""백신 연관성 조사 중""",2021-09-14,http://news.tvchosun.com/site/data/html_dir/2021/09/13/2021091390084.html,백신 사망
조선일보,"접종 두 시간만에 사망한 80대 여성, 보상 불가 통보에 유족 반발",2021-09-13,https://www.chosun.com/national/welfare-medical/2021/09/12/AFP2LKKFBNC4VJQB3BNA3ZCASI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,백신 사망
머니S,"""오늘부터 잔여 백신으로 2차 접종 가능""",2021-09-18,http://moneys.mt.co.kr/news/mwView.php?no=2021091617188039480,백신 사망
의약뉴스,"FDA자문위, 취약계층에만 코로나 백신 부스터샷 권고",2021-09-19,http://www.newsmp.com/news/articleView.html?idxno=217859,백신 사망
서울신문,"“낙태여성은 사형” 美극우 인사, 백신 거부하다 코로나19 감염 사망",2021-09-16,https://www.seoul.co.kr/news/newsView.php?id=20210915500048&wlog_tag3=naver,백신 사망
부산일보,'두통 호소' 20대 남성 화이자 백신 접종 5일 뒤 숨진 채 발견,2021-09-14,http://www.busan.com/view/busan/view.php?code=2021091309240747096,백신 사망
뉴시스,"모든 연령대 1차 접종률 60% 돌파…""잔여백신 당일 가능"" 접종 독려(종합)",2021-09-16,http://www.newsis.com/view/?id=NISX20210915_0001585233&cID=10201&pID=10200,백신 사망
국민일보,"기저질환 없었는데… 50대 경찰, AZ·화이자 접종 후 사망",2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016267488&code=61121211&cp=nv,백신 사망
머니S,미국 코로나 사망자 66만명… 500명 중 1명꼴,2021-09-17,http://moneys.mt.co.kr/news/mwView.php?no=2021091608498098003,백신 사망
오마이뉴스,10대 아이들 백신 접종 분석해 보니... 영국의 보고서 [한소정의 이슈s],2021-09-18,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002774407&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,백신 사망
헤드라인제주,제주도민 1차 백신 접종률 70% 육박...46만명 맞았다,2021-09-19,http://www.headlinejeju.co.kr/news/articleView.html?idxno=463030,백신 사망
한국경제TV,백신 이상반응 1.2만건 증가…사망 20명 '조사중',2021.09.11.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109110050&t=NN,백신 사망
이데일리,"""화이자 백신 접종후 갑자기 쓰러져""…국민청원 잇따라",2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01561286629179136,백신 사망
MBC,백신 '미접종 중환자' 증가‥의무화 반발도 계속,2021-09-14,https://imnews.imbc.com/replay/2021/nwtoday/article/6300243_34943.html,백신 사망
동아일보,화이자 “백신효과 두달마다 6%씩 떨어진다”…美 부스터샷 논란,2021-09-17,https://www.donga.com/news/article/all/20210916/109296307/1,백신 사망
SBS,독감 백신도 코로나 중증 위험 낮춘다,2021-09-14,https://news.sbs.co.kr/news/endPage.do?news_id=N1006464241&plink=ORI&cooper=NAVER,백신 사망
뉴스1,"12~17세 코로나19 백신 안전할까…전문가 ""치열한 논의 필요""",2021-09-15,https://www.news1.kr/articles/?4433893,백신 사망
서울경제,2차 접종에 잔여백신 활용...AZ도 예약 변경 허용 '70%접종' 앞당긴다,23면 TOP,https://www.sedaily.com/NewsView/22RHKYUTM7,백신 사망
한국일보,"""소아청소년 백신 접종 이득, 전문가들 의견 엇갈린다""",2021-09-15,https://hankookilbo.com/News/Read/A2021091417100001771?did=NA,백신 사망
이데일리,AZ·화이자 교차접종한 50대 경찰관 이상 반응 치료 중 사망,2021-09-14,http://www.edaily.co.kr/news/newspath.asp?newsid=03578486629179792,백신 사망
머니투데이,"화이자 2차 접종한 50대 경찰관 사망…""역학조사 중""",2021-09-14,http://news.mt.co.kr/mtview.php?no=2021091320342647574,백신 사망
뉴스1,"""코로나, 결국에 감기처럼 될것…단, 많은 사람이 백신 맞을 때""",2021-09-14,https://www.news1.kr/articles/?4433008,백신 사망
뉴스1,진주서 AZ백신 2차접종 60대 이상 반응 의심 사망,2021-09-17,https://www.news1.kr/articles/?4437321,백신 사망
뉴시스,"백신 1차 접종 64.6%…""추석 전 70% 달성 문제없다""(종합)",2021-09-14,http://www.newsis.com/view/?id=NISX20210913_0001581820&cID=10201&pID=10200,백신 사망
뉴시스,"CDC, 바이든 '백신 의무화' 뒷받침…""미접종자 사망률 11배""",2021.09.11.,http://www.newsis.com/view/?id=NISX20210911_0001580093&cID=10101&pID=10100,백신 사망
국민일보,가슴답답? 백혈병? 생리불순? 진짜 백신 부작용일까,2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016270493&code=61121111&cp=nv,백신 사망
세계일보,"문 대통령 “국민 70% 2차백신 접종, 조기달성 기대”",2021-09-15,http://www.segye.com/content/html/2021/09/14/20210914508765.html?OutUrl=naver,백신 사망
위키트리,“화이자·모더나·얀센 중 예방 효과가 가장 뛰어난 백신이 공개됐습니다”,2021-09-19,https://www.wikitree.co.kr/articles/690703,백신 사망
세계일보,美 코로나 사망 66만명… 500명 중 한 명꼴,A14면 1단,http://www.segye.com/content/html/2021/09/16/20210916516037.html?OutUrl=naver,백신 사망
주간조선,미 CDC “백신 미접종 사망률 11배... 모더나 효과 가장 좋아”,2021-09-15,http://weekly.chosun.com/client/news/viw.asp?nNewsNumb=002675100030&ctcd=C09,백신 사망
한국경제,"화이자·모더나 ""백신 효과, 시간 지나면 떨어져""…FDA는 ""충분""",2021-09-17,https://www.hankyung.com/it/article/2021091603737,백신 사망
동아일보,"“백신 미접종자 사망확률, 접종자의 11배”",A10면 1단,https://www.donga.com/news/article/all/20210913/109219499/1,백신 사망
뉴시스,"중국 인구 71% 코로나 백신 접종 완료...""10억1158만명 달해""",2021-09-17,http://www.newsis.com/view/?id=NISX20210916_0001587251&cID=10101&pID=10100,백신 사망
이데일리,美 코로나19 사망자 점점 어려지고 있다,2021-09-15,http://www.edaily.co.kr/news/newspath.asp?newsid=03014326629180120,백신 사망
세계일보,"대청도서 백신 맞은 80대 사망… ""이송대책 없는 섬 접종 무책임""",2021-09-13,http://www.segye.com/content/html/2021/09/12/20210912507263.html?OutUrl=naver,백신 사망
세계일보,육지까지 4시간… 대청도 백신접종 80대 사망에 “대책없어” 비판,A11면 1단,http://www.segye.com/content/html/2021/09/12/20210912508856.html?OutUrl=naver,백신 사망
OBS,오늘 '1차 백신' 접종률 70% 돌파,2021-09-18,http://www.obsnews.co.kr/news/articleView.html?idxno=1326949,백신 사망
매일경제,"정부 ""백신 이상반응 경증환자도 최대 1000만원 지원""",A2면 1단,http://news.mk.co.kr/newsRead.php?no=872731&year=2021,백신 사망
세계일보,코로나19 입원 예방 효과…모더나 백신이 가장 높아,2021-09-19,http://www.segye.com/content/html/2021/09/18/20210918504030.html?OutUrl=naver,백신 사망
KBS,영국 “봉쇄도 백신여권도 필요없다”,2021-09-14,https://news.kbs.co.kr/news/view.do?ncd=5278212&ref=A,백신 사망
영남일보,"미국, 코로나 백신에 10억달러 지원…백신 개발 비용 5억~15억 달러",2021-09-19,https://www.yeongnam.com/web/view.php?key=20210919010002447,백신 사망
강원일보,화이자 백신 맞은 2명 사망 신고…접종 후 이상반응 신고도 이틀간 3천여건,2021-09-14,http://www.kwnews.co.kr/nview.asp?aid=221091200176,백신 사망
머니투데이,다음은 소아·청소년·임신부…백신 맞아도 될까요,2021-09-19,http://news.mt.co.kr/mtview.php?no=2021091716260398527,백신 사망
베이비타임즈,코로나19 신규 확진 1910명 '주말 최다'…백신 1차 접종률 71%,2021-09-19,http://www.babytimes.co.kr/news/articleView.html?idxno=50496,백신 사망
오피니언뉴스,"미국, 코로나19 백신 정치화 영향···접종률 G7 '꼴찌'",2021-09-19,http://www.opinionnews.co.kr/news/articleView.html?idxno=55466,백신 사망
뉴시스,충북 1차 백신접종 완료 도민 70% '돌파'…2차 접종 주력,2021-09-17,http://www.newsis.com/view/?id=NISX20210916_0001586861&cID=10806&pID=10800,백신 사망
세계일보,최근 사흘간 백신 이상반응 중 화이자 가장 많아...사망자 32명은 인과성 확인...,2021-09-19,http://www.segye.com/content/html/2021/09/18/20210918504693.html?OutUrl=naver,백신 사망
세계일보,화이자 접종 30대 의식불명… 13일 만에 사망,2021-09-14,http://www.segye.com/content/html/2021/09/13/20210913510753.html?OutUrl=naver,백신 사망
동아사이언스,17일 코로나 백신 1차 접종 70% 넘는다…의미와 과제,2021-09-18,https://www.dongascience.com/news/view/49376,백신 사망
뉴시스,"""일곱식구 가장 남편 백신 맞고 폐·간·신장 기능 상실"" 靑 청원",2021-09-18,http://www.newsis.com/view/?id=NISX20210917_0001587564&cID=10201&pID=10200,백신 사망
부산일보,'두통 호소' 20대 남성 화이자 백신 접종 5일 뒤 숨진 채 발견,2021-09-14,http://www.busan.com/view/busan/view.php?code=2021091309240747096,백신 사망
이데일리,"안동서 모더나 맞은 40대男, 호흡곤란으로 사망",2021-09-16,http://www.edaily.co.kr/news/newspath.asp?newsid=03634246629180448,백신 사망
KBS,방역당국 “백신 접종률 80%까지 올릴 것…인센티브 향후 확대”,2021-09-18,https://news.kbs.co.kr/news/view.do?ncd=5282918&ref=A,백신 사망
MBC,백신 접종 후 사망·중증 신규 신고 150건‥24건만 연관성 인정,2021-09-17,https://imnews.imbc.com/news/2021/society/article/6301291_34873.html,백신 사망
조선비즈,12~17살 백신 접종 4분기 시작…정부 “강제·유도하지 않을 것”,2021-09-15,https://biz.chosun.com/it-science/bio-science/2021/09/14/MFXG5YLAV5D4ZGNP727UKQLHYA/?utm_source=naver&utm_medium=original&utm_campaign=biz,백신 사망
뉴시스,"모든 연령대 1차 접종률 60% 돌파…""잔여백신 당일 가능"" 접종 독려(종합)",2021-09-16,http://www.newsis.com/view/?id=NISX20210915_0001585233&cID=10201&pID=10200,백신 사망
국민일보,"기저질환 없었는데… 50대 경찰, AZ·화이자 접종 후 사망",2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016267488&code=61121211&cp=nv,백신 사망
국민일보,"기저질환 없었는데… 50대 경찰, AZ·화이자 접종 후 사망",2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016267488&code=61121211&cp=nv,백신 사망
채널A,美 FDA “백신 추가접종 없어도 효과 지속”,2021-09-17,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000266353,백신 사망
YTN,[자막뉴스] 2차 접종 남았다면...오늘부터 잔여백신으로도 가능,2021-09-18,https://www.ytn.co.kr/_ln/0134_202109171119202443,백신 사망
헤모필리아라이프,사흘간 백신 이상반응 1만2천703건↑…사망 32명↑인과성 미확인,2021-09-19,http://www.hemophilia.co.kr/news/articleView.html?idxno=21261,백신 사망
세계일보,"건강했던 母 백신 접종 2시간여 만에 사망...보건당국 ""보상 불가""",2021-09-13,http://www.segye.com/content/html/2021/09/12/20210912503215.html?OutUrl=naver,백신 사망
머니S,미국 코로나 사망자 66만명… 500명 중 1명꼴,2021-09-17,http://moneys.mt.co.kr/news/mwView.php?no=2021091608498098003,백신 사망
부산일보,"코로나 백신 미접종자, 완료자보다 사망 확률 11배나 높다",12면 1단,http://www.busan.com/view/busan/view.php?code=2021091218444241418,백신 사망
오마이뉴스,10대 아이들 백신 접종 분석해 보니... 영국의 보고서 [한소정의 이슈s],2021-09-18,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002774407&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,백신 사망
SBS,"정부, 150건 중 24건만 '코로나 백신 이상반응' 인정",2021-09-17,https://news.sbs.co.kr/news/endPage.do?news_id=N1006468560&plink=ORI&cooper=NAVER,백신 사망
헤드라인제주,제주도민 1차 백신 접종률 70% 육박...46만명 맞았다,2021-09-19,http://www.headlinejeju.co.kr/news/articleView.html?idxno=463030,백신 사망
국민일보,접종 2시간여 만에 사망한 80대…보상 불가에 유족 반발,2021-09-13,http://news.kmib.co.kr/article/view.asp?arcid=0016261093&code=61121211&cp=nv,백신 사망
파이낸셜뉴스,"FDA ""코로나19 백신, 부스터샷 없이도 효과 유지""",2021-09-17,http://www.fnnews.com/news/202109160340297999,백신 사망
SBS,"정부, 150건 중 24건만 '코로나 백신 이상반응' 인정",2021-09-17,https://news.sbs.co.kr/news/endPage.do?news_id=N1006468560&plink=ORI&cooper=NAVER,백신 사망
헤드라인제주,제주도민 1차 백신 접종률 70% 육박...46만명 맞았다,2021-09-19,http://www.headlinejeju.co.kr/news/articleView.html?idxno=463030,백신 사망
한국경제TV,백신 이상반응 1.2만건 증가…사망 20명 '조사중',2021.09.11.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202109110050&t=NN,백신 사망
이데일리,"""화이자 백신 접종후 갑자기 쓰러져""…국민청원 잇따라",2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01561286629179136,백신 사망
MBC,백신 '미접종 중환자' 증가‥의무화 반발도 계속,2021-09-14,https://imnews.imbc.com/replay/2021/nwtoday/article/6300243_34943.html,백신 사망
동아일보,화이자 “백신효과 두달마다 6%씩 떨어진다”…美 부스터샷 논란,2021-09-17,https://www.donga.com/news/article/all/20210916/109296307/1,백신 사망
SBS,독감 백신도 코로나 중증 위험 낮춘다,2021-09-14,https://news.sbs.co.kr/news/endPage.do?news_id=N1006464241&plink=ORI&cooper=NAVER,백신 사망
매일신문,"美 CDC ""코로나 백신 미접종자 사망률, 접종자보다 11배 더 높다""",2021-09-13,https://news.imaeil.com/AP/2021091219562627029,백신 사망
SBS,독감 백신도 코로나 중증 위험 낮춘다,2021-09-14,https://news.sbs.co.kr/news/endPage.do?news_id=N1006464241&plink=ORI&cooper=NAVER,백신 사망
매일신문,"美 CDC ""코로나 백신 미접종자 사망률, 접종자보다 11배 더 높다""",2021-09-13,https://news.imaeil.com/AP/2021091219562627029,백신 사망
서울신문,광주서 화이자 접종 30대 2주 만에 사망…“급성 심근경색”,2021-09-14,https://www.seoul.co.kr/news/newsView.php?id=20210913500051&wlog_tag3=naver,백신 사망
서울경제,울산서 백신 2차 접종받은 40대 직장인 숨져,2021-09-17,https://www.sedaily.com/NewsView/22RHJSDRZT,백신 사망
한국경제,"""의사가 '10년 더 살겠다' 했는데…"" 접종 직후 사망 '보상 불가'",2021-09-13,https://www.hankyung.com/society/article/2021091290227,백신 사망
파이낸셜뉴스,"화이자 접종 30대 공무원·50대 경찰관 사망, 모두 기저질환 없었다",2021-09-15,http://www.fnnews.com/news/202109140654135439,백신 사망
MBC,"20대 남성, 화이자 백신 접종 5일 뒤 숨진 채 발견",2021-09-14,https://imnews.imbc.com/news/2021/society/article/6300226_34873.html,백신 사망
뉴스1,"12~17세 코로나19 백신 안전할까…전문가 ""치열한 논의 필요""",2021-09-15,https://www.news1.kr/articles/?4433893,백신 사망
서울경제,2차 접종에 잔여백신 활용...AZ도 예약 변경 허용 '70%접종' 앞당긴다,23면 TOP,https://www.sedaily.com/NewsView/22RHKYUTM7,백신 사망
매일경제,"""백신 접종 2주만에 분수같은 피 토하며 아버지 숨졌다""…靑청원 등장",2021.09.11.,http://news.mk.co.kr/newsRead.php?no=877694&year=2021,백신 사망
매일신문,"화이자 접종 20대男, 5일 후 자택에서 숨진 채 발견…""백신 연관성 조사""",2021-09-14,https://news.imaeil.com/Society/2021091307442608887,백신 사망
한국일보,"""소아청소년 백신 접종 이득, 전문가들 의견 엇갈린다""",2021-09-15,https://hankookilbo.com/News/Read/A2021091417100001771?did=NA,백신 사망
에너지경제,"美 ""코로나19 입원 예방 뛰어난 백신은...모더나-화이자 순""",2021-09-19,https://www.ekn.kr/web/view.php?key=20210918010003116,백신 사망
핀포인트뉴스,코로나 백신 이상반응 사흘간 1만2703건↑…사망 32명↑,2021-09-19,http://www.pinpointnews.co.kr/view.php?ud=2021091817251328155d46bea725_45,백신 사망
이데일리,"화이자 접종 2시간만 사망한 80대…정부 ""보상 불가""",2021-09-13,http://www.edaily.co.kr/news/newspath.asp?newsid=01184086629179464,백신 사망
이데일리,AZ·화이자 교차접종한 50대 경찰관 이상 반응 치료 중 사망,2021-09-14,http://www.edaily.co.kr/news/newspath.asp?newsid=03578486629179792,백신 사망
머니투데이,"화이자 2차 접종한 50대 경찰관 사망…""역학조사 중""",2021-09-14,http://news.mt.co.kr/mtview.php?no=2021091320342647574,백신 사망
뉴스1,내일부터 잔여백신 2차 접종 가능…모더나 87.1만회분 도착(종합),2021-09-17,https://www.news1.kr/articles/?4437349,백신 사망
아이뉴스24,코로나 백신 '부스터샷' 효과 공방…화이자-모더나 VS WHO-FDA,2021-09-17,http://www.inews24.com/view/1405486,백신 사망
프레시안,부산 백신 1차 접종률 70% 기록...10월 중 2차 접종 목표 달성,2021-09-18,https://www.pressian.com/pages/articles/2021091714043169274?utm_source=naver&utm_medium=search,백신 사망
매일경제,"""부스터샷보다 전세계 백신 분배가 우선""",A20면 1단,http://news.mk.co.kr/newsRead.php?no=897036&year=2021,백신 사망
프레시안,부산 백신 1차 접종률 70% 기록...10월 중 2차 접종 목표 달성,2021-09-18,https://www.pressian.com/pages/articles/2021091714043169274?utm_source=naver&utm_medium=search,백신 사망
더팩트,'접종 2시간여 만에 사망' 보상 불가 통보에 유족 반발,2021-09-13,http://news.tf.co.kr/read/national/1887603.htm,백신 사망
뉴스1,"""코로나, 결국에 감기처럼 될것…단, 많은 사람이 백신 맞을 때""",2021-09-14,https://www.news1.kr/articles/?4433008,백신 사망
뉴스1,진주서 AZ백신 2차접종 60대 이상 반응 의심 사망,2021-09-17,https://www.news1.kr/articles/?4437321,백신 사망
뉴시스,"백신 1차 접종 64.6%…""추석 전 70% 달성 문제없다""(종합)",2021-09-14,http://www.newsis.com/view/?id=NISX20210913_0001581820&cID=10201&pID=10200,백신 사망
헤럴드경제,"""일곱식구 가장, 화이자 맞고 폐·간·신장 기능 상실""…끊이지 않는 백신 이...",2021-09-18,http://news.heraldcorp.com/view.php?ud=20210917000557,백신 사망
뉴시스,"CDC, 바이든 '백신 의무화' 뒷받침…""미접종자 사망률 11배""",2021.09.11.,http://www.newsis.com/view/?id=NISX20210911_0001580093&cID=10101&pID=10100,백신 사망
뉴시스,백신 접종 이상반응 신규 249건 보상 결정…전체 43.2%,2021-09-17,http://www.newsis.com/view/?id=NISX20210916_0001586742&cID=10201&pID=10200,백신 사망
국민일보,가슴답답? 백혈병? 생리불순? 진짜 백신 부작용일까,2021-09-15,http://news.kmib.co.kr/article/view.asp?arcid=0016270493&code=61121111&cp=nv,백신 사망
세계일보,"문 대통령 “국민 70% 2차백신 접종, 조기달성 기대”",2021-09-15,http://www.segye.com/content/html/2021/09/14/20210914508765.html?OutUrl=naver,백신 사망
위키트리,“화이자·모더나·얀센 중 예방 효과가 가장 뛰어난 백신이 공개됐습니다”,2021-09-19,https://www.wikitree.co.kr/articles/690703,백신 사망
글로벌경제,"美 CDC ""코로나 예방 효과, 모더나-화이자-얀센 백신 순""",2021-09-19,http://www.getnews.co.kr/news/articleView.html?idxno=551081,백신 사망
