키워드,언론사,기사명,날짜,URL
팩트경제신문,"박영선 ""고3 수험생, '여름방학 화이자 백신 접종' 제안""",2021.03.25.,http://www.womaneconomy.kr/news/articleView.html?idxno=100813,박영선 백신
더팩트,"박영선, 1년 전 기사로 ""백신 집단면역 설명 가능""…野 ""공부 하시라""",2021.03.31.,http://news.tf.co.kr/read/ptoday/1851379.htm,박영선 백신
매일경제,백신 무주권국의 비애…모더나 '공급지연' 일방 통보에도 한마디 못하는 정부,A5면 TOP,http://news.mk.co.kr/newsRead.php?no=725452&year=2021,박영선 백신
뉴시스,"박영선, 구로 출정식서 학부모 공약…""고3 백신 우선 접종""",2021.03.25.,http://www.newsis.com/view/?id=NISX20210325_0001383443&cID=10303&pID=10300,박영선 백신
KBS,"박영선, 구로서 출정식…“고3 수험생 코로나 백신 우선 접종”",2021.03.26.,http://news.kbs.co.kr/news/view.do?ncd=5148039&ref=A,박영선 백신
천지일보,[천지일보 이슈종합] 오세훈 안철수 단일화 여론조사·박영선 도쿄 아파트·L...,2021.03.22.,http://www.newscj.com/news/articleView.html?idxno=840459,박영선 백신
천지일보,[천지일보 주간핫이슈10] 문재인 대통령 지지율·부동산·북한 미사일 발사·...,2021.03.27.,http://www.newscj.com/news/articleView.html?idxno=842903,박영선 백신
TV조선,"[단독] 박영선 ""내 제안으로 여름방학 고3 백신"" 주장에 질병청 ""미정"" 반박",2021.04.01.,http://news.tvchosun.com/site/data/html_dir/2021/04/01/2021040190074.html,박영선 백신
파이낸셜뉴스,"[단독]박영선 ""오늘 이스라엘이 韓 백신정책 칭찬""..오늘 아닌 1년 전이었다",2021.03.31.,http://www.fnnews.com/news/202103310217046712,박영선 백신
이데일리,"박영선 “고3 수험생, 화이자 백신 먼저 맞자”",2021.03.25.,http://www.edaily.co.kr/news/newspath.asp?newsid=03240646628986928,박영선 백신
천지일보,[천지일보 주간핫이슈10] 문재인 대통령 지지율·부동산·북한 미사일 발사·...,2021.03.27.,http://www.newscj.com/news/articleView.html?idxno=842903,박영선 백신
TV조선,"[단독] 박영선 ""내 제안으로 여름방학 고3 백신"" 주장에 질병청 ""미정"" 반박",2021.04.01.,http://news.tvchosun.com/site/data/html_dir/2021/04/01/2021040190074.html,박영선 백신
파이낸셜뉴스,"[단독]박영선 ""오늘 이스라엘이 韓 백신정책 칭찬""..오늘 아닌 1년 전이었다",2021.03.31.,http://www.fnnews.com/news/202103310217046712,박영선 백신
국제뉴스,"박영선 ""선생님들 코로나19 백신 접종 우선""",2021.03.09.,http://www.gukjenews.com/news/articleView.html?idxno=2176906,박영선 백신
국민일보,‘텃밭’ 구로 찾은 박영선…“고3엔 화이자백신. 2%씩 지지율 올린다”,2021.03.25.,http://news.kmib.co.kr/article/view.asp?arcid=0015672282&code=61111111&cp=nv,박영선 백신
아주경제,"[4‧7 재보선] 박영선 첫 행보는 현충원 참배·백신 현장 방문...""서울시민 말...",2021.03.02.,http://www.ajunews.com/view/20210302105453956,박영선 백신
TV조선,"박영선, 오늘 아닌 1년 전 기사로 '백신 방어' 논란…""착각한 것, 죄송""",2021.03.31.,http://news.tvchosun.com/site/data/html_dir/2021/03/31/2021033190058.html,박영선 백신
매일신문,"[관풍루] 박영선, “이스라엘 총리가 백신 면역 비결 한국에서 배웠다고 한다...",26면 1단,https://news.imaeil.com/InnerColumn/2021033117560338462,박영선 백신
YTN,"박영선, 후보 확정 뒤 첫날 '백신접종 점검·간담회'",2021.03.02.,https://www.ytn.co.kr/_ln/0101_202103020003415430,박영선 백신
매일신문,"[관풍루] 박영선, “이스라엘 총리가 백신 면역 비결 한국에서 배웠다고 한다...",26면 1단,https://news.imaeil.com/InnerColumn/2021033117560338462,박영선 백신
YTN,"박영선, 후보 확정 뒤 첫날 '백신접종 점검·간담회'",2021.03.02.,https://www.ytn.co.kr/_ln/0101_202103020003415430,박영선 백신
KBS,"박영선 “고3, 여름방학에 백신 우선 접종 제안”",2021.03.25.,http://news.kbs.co.kr/news/view.do?ncd=5147566&ref=A,박영선 백신
BBS NEWS,"박영선ㆍ우상호 ""의사협회 입법 백신 방역 연계"" 비난",2021.02.22.,https://news.bbsi.co.kr/news/articleView.html?idxno=3022735,박영선 백신
문화일보,"‘與 서울시장 후보’ 박영선, 첫 행보는 ‘백신접종 현장’",6면 1단,http://www.munhwa.com/news/view.html?no=2021030201070609317001,박영선 백신
공감신문,"박영선, 구로구 중학교 방문...""선생님부터 백신접종해야""",2021.03.09.,http://www.gokorea.kr/news/articleView.html?idxno=700775,박영선 백신
국제신문,"팬데믹시대, 몸과 마음 위로할 ‘예술 백신’展",2021.07.12.,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0500&key=20210712.22017001425,박영선 백신
아시아투데이,"박영선, 민주당 후보 일정 돌입… 현충원 참배·백신현장 방문",2021.03.02.,https://www.asiatoday.co.kr/view.php?key=20210302010001222,박영선 백신
세계일보,박영선 “日 주사기 문제로 접종 차질…백신 버려야 한다니 아깝다”,2021.02.11.,http://www.segye.com/content/html/2021/02/11/20210211504521.html?OutUrl=naver,박영선 백신
천지일보,[천지일보 이슈종합] 문재인 대통령 3.1절 기념사·박영선 경선승리·친일파 ...,2021.03.02.,http://www.newscj.com/news/articleView.html?idxno=833758,박영선 백신
뉴스1,박영선 '민주당 후보' 일정 돌입…현충원 참배 후 '백신 현장 간담회',2021.03.02.,https://www.news1.kr/articles/?4226757,박영선 백신
뉴시스,"박영선, 與 서울시장 후보 첫 행보는 '코로나 백신 접종 현장'",2021.03.02.,http://www.newsis.com/view/?id=NISX20210301_0001354895&cID=10301&pID=10300,박영선 백신
뉴스1,"학교 찾은 박영선 ""선생님들 코로나 백신 접종 우선 실시해야""",2021.03.09.,https://www.news1.kr/articles/?4234760,박영선 백신
조선일보,박영선의 이유 있는 자랑 “韓 중소기업 ‘백신 특수주사기' 美 FDA 승인됐다...,2021.02.17.,https://www.chosun.com/politics/assembly/2021/02/17/NY5PETDKFBBTFMM2DZGDKXYC44/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,박영선 백신
뉴시스,미술가 11인 ‘다시 이제부터’…예술백신 프로젝트,2021.07.05.,http://www.newsis.com/view/?id=NISX20210705_0001501410&cID=10811&pID=10800,박영선 백신
머니투데이,"허은아 ""박영선, 주일대사 출마?…백신도 없는데 주사기에 숟가락 얹기 그만""",2021.02.21.,http://news.mt.co.kr/mtview.php?no=2021022111092810661,박영선 백신
머니투데이,"박영선의 이유있는 자랑 ""백신용 韓 주사기, 美·日서 대량주문""",2021.02.14.,http://news.mt.co.kr/mtview.php?no=2021021418067641717,박영선 백신
뉴스1,백신 접종한 병원 관계자 찾은 박영선 후보,2021.03.02.,https://www.news1.kr/photos/view/?4645105,박영선 백신
아시아투데이,[포토] 백신 접종 간호사-필수노동자들과 대화하는 박영선,2021.03.02.,https://www.asiatoday.co.kr/view.php?key=20210302010001158,박영선 백신
MBN,[백운기의 뉴스와이드] 文 삼일절 메시지…내용은? / 백신 접종의 정치학? / ...,2021.03.01.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4436455,박영선 백신
뉴스1,백신 접종한 병원 관계자 찾은 박영선 후보,2021.03.02.,https://www.news1.kr/photos/view/?4645101,박영선 백신
아시아투데이,[포토] 백신 접종 간호사-필수노동자들과 대화하는 박영선,2021.03.02.,https://www.asiatoday.co.kr/view.php?key=20210302010001158,박영선 백신
MBN,[백운기의 뉴스와이드] 文 삼일절 메시지…내용은? / 백신 접종의 정치학? / ...,2021.03.01.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4436455,박영선 백신
민중의소리,코로나19 백신 접종 현장에서 격려하는 박영선[포토],2021.02.26.,https://www.vop.co.kr/A00001551209.html,박영선 백신
뉴스핌,"박영선 중기부 장관, 모더나 CEO와 백신 생산공장 공동설립 논의",2021.01.20.,http://www.newspim.com/news/view/20210120000455,박영선 백신
아시아투데이,"박영선·우상호, 설 명절 민심 '백신 접종·영업제한 완화'",2021.02.14.,https://www.asiatoday.co.kr/view.php?key=20210214010007806,박영선 백신
매일일보,"박영선 장관 ""대·중소 협력, 국산 코로나19 백신주사기 월 1천만개 양산체계...",2021.01.19.,http://www.m-i.kr/news/articleView.html?idxno=787306,박영선 백신
천지일보,[천지일보 주간핫이슈10] 서훈-설리번 첫 통화·한미 동맹 재확인·박영선 멈...,2021.01.23.,http://www.newscj.com/news/articleView.html?idxno=822039,박영선 백신
머니투데이,"박영선, 서울시장 출마 고민한 이유…""코로나 백신 주사기 때문""",2021.01.20.,http://news.mt.co.kr/mtview.php?no=2021012006230199668,박영선 백신
뉴스1,박영선 서울시장 출마 미룬 이유?…'소상공인·코로나 백신 주사기',2021.01.19.,https://www.news1.kr/articles/?4186198,박영선 백신
아시아투데이,"박영선·우상호, 설 명절 민심 '백신 접종·영업제한 완화'",2021.02.14.,https://www.asiatoday.co.kr/view.php?key=20210214010007806,박영선 백신
매일일보,"박영선 장관 ""대·중소 협력, 국산 코로나19 백신주사기 월 1천만개 양산체계...",2021.01.19.,http://www.m-i.kr/news/articleView.html?idxno=787306,박영선 백신
천지일보,[천지일보 주간핫이슈10] 서훈-설리번 첫 통화·한미 동맹 재확인·박영선 멈...,2021.01.23.,http://www.newscj.com/news/articleView.html?idxno=822039,박영선 백신
뉴스1,"떠나는 박영선 장관, 마지막 일정은 모더나와 '코로나 백신공장' 설립 논의",2021.01.20.,https://www.news1.kr/articles/?4186692,박영선 백신
머니투데이,"박영선, 서울시장 출마 고민한 이유…""코로나 백신 주사기 때문""",2021.01.20.,http://news.mt.co.kr/mtview.php?no=2021012006230199668,박영선 백신
뉴스1,박영선 서울시장 출마 미룬 이유?…'소상공인·코로나 백신 주사기',2021.01.19.,https://www.news1.kr/articles/?4186198,박영선 백신
이투데이,"與 대선 경선 연기, 이번엔 백신 책임론…反이재명 합심",2021.05.30.,https://www.etoday.co.kr/news/view/2030833,박영선 백신
스카이데일리,"나경원·주호영, 이준석에 견제구…李, 백신 접종 예약 ‘여유’",2021.06.01.,http://www.skyedaily.com/news/news_view.html?ID=132783,박영선 백신
머니투데이,"박영선 ""吳, 가장 잘한 일이 유치원 무상급식?…시대 뒤처져 씁쓸""",2021.05.17.,http://news.mt.co.kr/mtview.php?no=2021051707590464205,박영선 백신
YTN,4·7 재보선 출구조사 발표...박영선 37.7%·오세훈 59%,2021.04.07.,https://www.ytn.co.kr/_ln/0101_202104072040510315,박영선 백신
뉴시스,"백신 주사기, 월 1000만개 양산…박영선 ""민관협력 성공모델""",2021.01.19.,http://www.newsis.com/view/?id=NISX20210119_0001310311&cID=13001&pID=13000,박영선 백신
이투데이,"與 대선 경선 연기, 이번엔 백신 책임론…反이재명 합심",2021.05.30.,https://www.etoday.co.kr/news/view/2030833,박영선 백신
스카이데일리,"나경원·주호영, 이준석에 견제구…李, 백신 접종 예약 ‘여유’",2021.06.01.,http://www.skyedaily.com/news/news_view.html?ID=132783,박영선 백신
머니투데이,"박영선 ""吳, 가장 잘한 일이 유치원 무상급식?…시대 뒤처져 씁쓸""",2021.05.17.,http://news.mt.co.kr/mtview.php?no=2021051707590464205,박영선 백신
YTN,4·7 재보선 출구조사 발표...박영선 37.7%·오세훈 59%,2021.04.07.,https://www.ytn.co.kr/_ln/0101_202104072040510315,박영선 백신
아시아투데이,"박영선, 모더나 CEO와 호흡기전염 질환 백신 생산공장 설립 논의",2021.01.20.,https://www.asiatoday.co.kr/view.php?key=20210120010011350,박영선 백신
조선일보,강경화 “백신 확보 늦은 이유? 국제사회 공급 협력했기 때문”,2021.05.27.,https://www.chosun.com/politics/diplomacy-defense/2021/05/27/KTNAKFJJSNDPLCPFKVMPTB5R6Q/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,박영선 백신
JTBC,"[팩트체크] 박영선 ""K주사기, 접종 속도 높였다""? 오세훈 ""태극기집회 한 번 ...",2021.04.06.,https://news.jtbc.joins.com/article/article.aspx?news_id=NB11999248,박영선 백신
BBS NEWS,"박영선 ""오 후보의 반성, TV토론에서 느껴지지 않아...서울시민 생각하는 마음...",2021.04.06.,https://news.bbsi.co.kr/news/articleView.html?idxno=3027615,박영선 백신
KBS,[주진우 라이브] 박영선 “내가 ‘존재 자체가 거짓말’? 오 후보 당선되면 서...,2021.04.05.,http://news.kbs.co.kr/news/view.do?ncd=5155333&ref=A,박영선 백신
BBS NEWS,"박영선 ""오 후보의 반성, TV토론에서 느껴지지 않아...서울시민 생각하는 마음...",2021.04.06.,https://news.bbsi.co.kr/news/articleView.html?idxno=3027615,박영선 백신
KBS,[주진우 라이브] 박영선 “내가 ‘존재 자체가 거짓말’? 오 후보 당선되면 서...,2021.04.05.,http://news.kbs.co.kr/news/view.do?ncd=5155333&ref=A,박영선 백신
YTN,"박영선·오세훈, 서울시장 선거 마지막 TV토론 ②",2021.04.05.,https://www.ytn.co.kr/replay/view.php?idx=21&key=202104051452127237,박영선 백신
경인매일,[정웅교의 정치분석] 박영선의 '도도한 자기확신감'과 오세훈의 '청산유수 달...,2021.04.05.,http://www.kmaeil.com/news/articleView.html?idxno=273851,박영선 백신
뉴스퀘스트,"[뉴스퀘스트의 '꼭알' 뉴스/정치·사회] 박영선 ""자고 나면 거짓말"" 오세훈 ""...",2021.03.31.,http://www.newsquest.co.kr/news/articleView.html?idxno=83052,박영선 백신
뉴스퀘스트,"[뉴스퀘스트의 '꼭알' 뉴스/정치·사회] 오세훈 ""시민을 도우라는 지상명령""....",2021.04.08.,http://www.newsquest.co.kr/news/articleView.html?idxno=83332,박영선 백신
SBS,박영선-오세훈 첫 TV 토론…쏟아진 말말말 따져보니,2021.03.30.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006261796&plink=ORI&cooper=NAVER,박영선 백신
뉴스퀘스트,"[뉴스퀘스트의 '꼭알' 뉴스/정치·사회] 서울시장 첫 토론서...박영선 ""내곡동...",2021.03.30.,http://www.newsquest.co.kr/news/articleView.html?idxno=83004,박영선 백신
노컷뉴스,[노컷한컷]사전투표 돌입…박영선·오세훈 누가 웃을까,2021.04.02.,https://www.nocutnews.co.kr/news/5528655,박영선 백신
스카이데일리,"박영선이 극찬한 ‘K주사기’ 이물질 논란…“靑, 알고도 공개 안했다”",2021.04.25.,http://www.skyedaily.com/news/news_view.html?ID=129453,박영선 백신
뉴스1,"박영선, 중앙예방접종센터 방문해 백신 접종 준비상황 점검",2021.02.18.,https://www.news1.kr/photos/view/?4627218,박영선 백신
한국경제,"박주민·고민정·장경태 유세단에…진중권 ""박영선 낙선시키려는 듯""",2021.04.01.,https://www.hankyung.com/politics/article/2021040160827,박영선 백신
국제뉴스,"박영선 ""진심이 거짓 이기는 서울시 만들겠다""",2021.04.06.,http://www.gukjenews.com/news/articleView.html?idxno=2196909,박영선 백신
뉴스1,"박영선 장관, '이것이 코로나19 백신주사기 입니다'",2021.01.19.,https://www.news1.kr/photos/view/?4580794,박영선 백신
데일리안,[데일리안 오늘뉴스 종합] 박영선 첫주말 유세 중단...'확진자 접촉' 정청래 ...,2021.03.27.,https://www.dailian.co.kr/news/view/976421/?sc=Naver,박영선 백신
뉴스웍스,"이용호 의원 ""정부, '플랜A' 실패해 백신 확보 미흡…우리가 '갑'인 것처럼 얘...",2021.05.19.,http://www.newsworks.co.kr/news/articleView.html?idxno=549213,박영선 백신
한국경제,"박영선 ""시장돼 민주당 바꾸겠다"" vs 오세훈 ""청년들 절규·분노에 책임감 느...",2021.04.05.,https://www.hankyung.com/politics/article/2021040594777,박영선 백신
오마이뉴스,"'막판 유세' 박영선 ""민주당 지지자들, 결집하고 있다""",2021.04.05.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002732779&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,박영선 백신
청년일보,"[오늘의 토막뉴스]""5G 상용화, 통신사와 소비자 간 간극은 '여전'...오세훈 5...",2021.04.07.,http://www.youthdaily.co.kr/news/article.html?no=67536,박영선 백신
팩트경제신문,박영선-오세훈 첫 TV토론 쟁점은?···부동산 난타전,2021.03.30.,http://www.womaneconomy.kr/news/articleView.html?idxno=100976,박영선 백신
팩트경제신문,박영선-오세훈 첫 TV토론 쟁점은?···부동산 난타전,2021.03.30.,http://www.womaneconomy.kr/news/articleView.html?idxno=100976,박영선 백신
YTN,"[황출새]박영선""청년들 위해 월세 20만원 지원 정책 크게 확대할 것""",2021.03.26.,https://www.ytn.co.kr/_ln/0101_202103260847560674,박영선 백신
SBS Biz,[핫이슈 키워드] 4·7 선택의 날·박영선 ‘민생 시장’·오세훈 강북 강행군...,2021.04.07.,https://biz.sbs.co.kr/article_hub/20000010476?division=NAVER,박영선 백신
천지일보,"[천지일보 이슈종합] 서울 결전 첫날, 박영선 '역전' 오세훈 '화합' 방점·올...",2021.03.26.,http://www.newscj.com/news/articleView.html?idxno=842315,박영선 백신
세계일보,국정안정 vs 정권심판…박영선·오세훈 '미니 대선' 전초전 시작,A4면 1단,http://www.segye.com/content/html/2021/03/25/20210325519414.html?OutUrl=naver,박영선 백신
한국일보,"박영선 전략은 '달려라 써니~'...""지지율, 하루 2%씩 따라잡는다""",5면 TOP,https://hankookilbo.com/News/Read/A2021032517290002516?did=NA,박영선 백신
싱글리스트,"박영선, 오세훈 ""정부, 코로나19 대책 무능"" 주장에 ""잘한 건 잘했다고 하라""",2021.03.31.,http://www.slist.kr/news/articleView.html?idxno=238735,박영선 백신
중앙일보,박영선 ‘정치 고향’ 구로 공략…“하루 2%P씩 올릴 자신 있다”,A8면 1단,https://news.joins.com/article/olink/23615398,박영선 백신
한국경제,"박영선 ""공감능력 없다? 이해 안돼…野, 악의적으로 이간질""",2021.03.25.,https://www.hankyung.com/politics/article/2021032535857,박영선 백신
서울신문,"‘학부모 공략’ 박영선 “고3 수험생, 화이자 우선접종 정부 제안”",2021.03.25.,https://www.seoul.co.kr/news/newsView.php?id=20210325500164&wlog_tag3=naver,박영선 백신
한국경제,"박영선 ""공감능력 없다? 이해 안돼…野, 악의적으로 이간질""",2021.03.25.,https://www.hankyung.com/politics/article/2021032535857,박영선 백신
서울신문,"‘학부모 공략’ 박영선 “고3 수험생, 화이자 우선접종 정부 제안”",2021.03.25.,https://www.seoul.co.kr/news/newsView.php?id=20210325500164&wlog_tag3=naver,박영선 백신
한국경제,"'출정식' 박영선 ""화는 제게 내시라…MB 시즌2 절대 안돼"" [현장+]",2021.03.25.,https://www.hankyung.com/politics/article/2021032515587,박영선 백신
미디어펜,"박영선, 편의점 야간알바부터 골목시장 구석구석",2021.03.25.,http://www.mediapen.com/news/view/612773,박영선 백신
아시아경제,"이낙연 ""박영선은 내곡동에 땅 없다"" 박영선 “'질주 영선', 어떤 길도 피하지...",2021.03.25.,https://view.asiae.co.kr/article/2021032515332226162,박영선 백신
여성신문,"[4·7 현장을 가다] 박영선, 출정식서 '코로나19 종식·돌봄·기후위기' 강조",2021.03.25.,http://www.womennews.co.kr/news/articleView.html?idxno=209546,박영선 백신
아시아경제,"나경원 ""우리 당보고 맨날 '토착왜구'…본인은 도쿄 집"" 박영선 비판",2021.03.30.,https://view.asiae.co.kr/article/2021033007335221632,박영선 백신
에너지경제,"박영선·오세훈, 내곡동·LH로 엇갈린 부동산 토론…오늘 2차전 예정",2021.03.30.,https://www.ekn.kr/web/view.php?key=20210330010005962,박영선 백신
청년일보,"[금일 정치권 주요기사]""비록 패했지만"" 안철수 후보 '새정치 위한 전진' 강조...",2021.03.23.,http://www.youthdaily.co.kr/news/article.html?no=65983,박영선 백신
한스경제,"박영선 ""오세훈, 거짓말로 신뢰잃어…'이명박 시대' 되풀이 안돼""",2021.04.06.,http://www.sporbiz.co.kr/news/articleView.html?idxno=518897,박영선 백신
