키워드,언론사,기사명,날짜,URL
메디컬투데이,"미 FDA, 화이자&모데나 백신 심근염 부작용 조사 착수",2021.06.25.,http://www.mdtoday.co.kr/mdtoday/index.html?no=423427,청소년백신부작용
펜앤드마이크,"[기고/이은혜 순천향 의대 교수] 코로나19 백신접종, 이것이 최선인가?",2021.08.20.,http://www.pennmike.com/news/articleView.html?idxno=46965,청소년백신부작용
YTN,"이틀째 천8백 명대 확진...추석 연휴, 확산 고비",2021-09-11,https://www.ytn.co.kr/_ln/0103_202109111029382885,청소년백신부작용
핀포인트뉴스,코로나 백신외에 치료제 구축 시급하지만... 올해 초 스푸트니크V 도입 검토이...,2021.08.19.,http://www.pinpointnews.co.kr/view.php?ud=202108191146215841861beb2d9d_45,청소년백신부작용
메디파나뉴스,시작된 '고3' 백신접종… '안전성' 두고 의료계 갑론을박,2021.07.20.,http://medipana.com/news/news_viewer.asp?NewsNum=280546&MainKind=A&NewsKind=5&vCount=12&vKind=1,청소년백신부작용
에너지경제,"의료인 연합 ""고등학교 3학년 학생의 백신 접종 재검토"" 성명 발표",2021.07.10.,https://www.ekn.kr/web/view.php?key=20210710001132484,청소년백신부작용
아시아타임즈,삼바서 위탁생산하는 모더나 백신…청소년도 효과 확인,2021.05.26.,https://www.asiatime.co.kr/article/20210526500141,청소년백신부작용
한국정경신문,화이자 전면승인 코앞 VS 모더나 부작용 조사 착수..백신 관련 이슈 들썩,2021.08.22.,http://kpenews.com/View.aspx?No=2009038,청소년백신부작용
동아사이언스,고3 화이자 백신 접종 후 이상반응 다른 연령대와 비슷…어지러움＞두통＞ 메...,2021.08.16.,https://www.dongascience.com/news/view/48740,청소년백신부작용
의협신문,"화이자 백신 접종 후 부작용 호소 환자, 개원가 대처법은? ",2021.08.12.,http://www.doctorsnews.co.kr/news/articleView.html?idxno=140606,청소년백신부작용
금강일보,모더나 부작용 뭐가 있을까?,2021.08.17.,http://www.ggilbo.com/news/articleView.html?idxno=863604,청소년백신부작용
메디칼타임즈,"FDA, 코로나 백신 정식승인…화이자 백신 첫 사례",2021.08.25.,http://www.medicaltimes.com/Users/News/NewsView.html?mode=view&ID=1142520&REFERER=NP,청소년백신부작용
뉴스핌,"[구멍난 방역] ④""마스크 벗고 학교 가고 싶어요""…아이들 백신 접종은 언제?",2021.08.20.,http://www.newspim.com/news/view/20210820000219,청소년백신부작용
연합뉴스TV,"""뉴욕 즐기려면 백신을""…박물관·경기장도 접종 의무화",2021.08.17.,http://www.yonhapnewstv.co.kr/MYH20210817010600038/?did=1825m,청소년백신부작용
약업신문,모더나 ‘코로나19’ 백신 英서 12~17세 접종 승인,2021.08.18.,http://www.yakup.com/news/index.html?mode=view&cat=16&nid=260219,청소년백신부작용
e대한경제,“10월 집단면역” 빨라진 文의 시계… 백신수급ㆍ부작용ㆍ오접종 ‘과제’,2021.08.16.,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202108161325210240209,청소년백신부작용
월간암,AZ 백신 접종 후 해열진통제 먹어도 백신 효과 있어,2021.08.30.,http://www.cancerline.co.kr/html/23837.html,청소년백신부작용
국민일보,"감염 급증, 위중증 속출… 힘받는 ‘소아청소년도 백신’",11면 1단,http://news.kmib.co.kr/article/view.asp?arcid=0924204138&code=11132000&cp=nv,청소년백신부작용
헤럴드경제,한교협 “고3 백신 부작용 대책 마련해야”,2021.07.20.,http://news.heraldcorp.com/view.php?ud=20210720000293,청소년백신부작용
가톨릭평화방송·평화신문,"[열린 인터뷰] 이재갑 ""방역 상황 바뀌었지만 백신 접종률 극대화해야""",2021.08.11.,http://www.cpbc.co.kr/CMS/news/view_body.php?cid=807534&path=202108,청소년백신부작용
UPI뉴스,'위드 코로나' 암초 되나…각국 어린이 감염 급증 '비상',2021-09-10,http://www.upinews.kr/newsView/upi202109100027,청소년백신부작용
세계일보,"“mRNA백신 심근염 부작용, 대부분 1∼2주 내 치유” [코로나 예방접종 안전 ...",A11면 1단,http://www.segye.com/content/html/2021/07/05/20210705513873.html?OutUrl=naver,청소년백신부작용
메디게이트뉴스,쿠바·이란·대만·인도 등 자체 개발 코로나19 백신 임상 3상 돌입 동시에 배...,2021.08.20.,http://www.medigatenews.com/news/1545902678,청소년백신부작용
Queen,"화이자 접종한 청소년 '심낭염·심근염' 부작용 … 전문가 ""저절로 낫는 병""",2021.07.05.,http://www.queen.co.kr/news/articleView.html?idxno=363459,청소년백신부작용
퍼블릭뉴스,"[빅테크 풍향계] 모더나?화이자 백신, 청소년에게 과연 안전한가?",2021.07.05.,http://psnews.co.kr/View.aspx?No=1846689,청소년백신부작용
머니S,"'청소년, 화이자 백신 맞고 심장 염증' 美 보고… 국내 전문가 ""저절로 낫는다...",2021.07.06.,http://moneys.mt.co.kr/news/mwView.php?no=2021070517458087579,청소년백신부작용
메디컬투데이,"미 FDA, 화이자&모데나 백신 심근염 부작용 조사 착수",2021.06.25.,http://www.mdtoday.co.kr/mdtoday/index.html?no=423427,청소년백신부작용
펜앤드마이크,"[기고/이은혜 순천향 의대 교수] 코로나19 백신접종, 이것이 최선인가?",2021.08.20.,http://www.pennmike.com/news/articleView.html?idxno=46965,청소년백신부작용
YTN,"이틀째 천8백 명대 확진...추석 연휴, 확산 고비",2021-09-11,https://www.ytn.co.kr/_ln/0103_202109111029382885,청소년백신부작용
핀포인트뉴스,코로나 백신외에 치료제 구축 시급하지만... 올해 초 스푸트니크V 도입 검토이...,2021.08.19.,http://www.pinpointnews.co.kr/view.php?ud=202108191146215841861beb2d9d_45,청소년백신부작용
헤럴드경제,해외선 10대 백신접종 신중…한교협 “고3 접종 모니터링 대책 세우라”,23면 1단,http://news.heraldcorp.com/view.php?ud=20210720000611,청소년백신부작용
메디파나뉴스,시작된 '고3' 백신접종… '안전성' 두고 의료계 갑론을박,2021.07.20.,http://medipana.com/news/news_viewer.asp?NewsNum=280546&MainKind=A&NewsKind=5&vCount=12&vKind=1,청소년백신부작용
에너지경제,"의료인 연합 ""고등학교 3학년 학생의 백신 접종 재검토"" 성명 발표",2021.07.10.,https://www.ekn.kr/web/view.php?key=20210710001132484,청소년백신부작용
아시아타임즈,삼바서 위탁생산하는 모더나 백신…청소년도 효과 확인,2021.05.26.,https://www.asiatime.co.kr/article/20210526500141,청소년백신부작용
뉴시스,"19일부터 고3 백신 접종…""무기한 연기해야"" 靑국민청원",2021.07.11.,http://www.newsis.com/view/?id=NISX20210711_0001508365&cID=10201&pID=10200,청소년백신부작용
뉴스1,"화이자 부작용 심낭염·심근염 우려에…전문가 ""저절로 좋아져""",2021.07.05.,https://www.news1.kr/articles/?4361287,청소년백신부작용
메디게이트뉴스,"화이자 코로나19 백신, 만 12~15세 청소년에서 100% 예방률",2021.05.29.,http://www.medigatenews.com/news/1682439380,청소년백신부작용
메디게이트뉴스,"화이자 코로나19 백신, 만 12~15세 청소년에서 100% 예방률",2021.05.29.,http://www.medigatenews.com/news/1682439380,청소년백신부작용
서울경제,"이스라엘 보건부 ""어린이·청소년에 화이자 백신 접종···심각한 부작용 없...",2021.03.11.,https://www.sedaily.com/NewsView/22JRLO7699,청소년백신부작용
EBS,<글로벌 pick> 英 코로나 재확산..16세 미만 청소년 접종 '희망',2021.07.06.,http://news.ebs.co.kr/ebsnews/allView/60074014/N,청소년백신부작용
서울신문,"美 12∼15세, 화이자 백신 맞는다… 국내 청소년에도 접종 길 열리나",5면 1단,https://www.seoul.co.kr/news/newsView.php?id=20210512005018&wlog_tag3=naver,청소년백신부작용
한국경제,"""환절기 감기와 비슷…48시간 내 사망할 수도"" 의사들 경고 [이선아 기자의 생...",A17면 1단,https://www.hankyung.com/society/article/2021091075861,청소년백신부작용
뉴스톱,[팩트체크] 코로나는 감기? 서울대 명예교수의 백신 허위정보,2021.08.18.,https://www.newstof.com/news/articleView.html?idxno=12098,청소년백신부작용
팜뉴스,화이자 백신 30세 이하 남성 심근염 연관성 제기,2021.06.03.,http://www.pharmnews.com/news/articleView.html?idxno=104890,청소년백신부작용
메디게이트뉴스,"화이자·모더나 백신 부작용으로 심근염·심낭염 호소하는 환자들, 어떻게 진...",2021.08.12.,http://www.medigatenews.com/news/1493640146,청소년백신부작용
스카이데일리,소청과 의사회 “AZ백신 연장자에게 접종해야”,2021.03.18.,http://www.skyedaily.com/news/news_view.html?ID=126226,청소년백신부작용
아시아경제,[광장]어젯밤 안녕히 잘 주무셨습니까?,31면 TOP,https://view.asiae.co.kr/article/2021090809121146940,청소년백신부작용
메디게이트뉴스,"화이자·모더나 백신 부작용으로 심근염·심낭염 호소하는 환자들, 어떻게 진...",2021.08.12.,http://www.medigatenews.com/news/1493640146,청소년백신부작용
스카이데일리,소청과 의사회 “AZ백신 연장자에게 접종해야”,2021.03.18.,http://www.skyedaily.com/news/news_view.html?ID=126226,청소년백신부작용
아시아경제,[광장]어젯밤 안녕히 잘 주무셨습니까?,31면 TOP,https://view.asiae.co.kr/article/2021090809121146940,청소년백신부작용
YTN,[뉴있저] 접종 앞두고 불안감 조장하는 허위정보...다른 나라 부작용 사례는?,2021.02.22.,https://www.ytn.co.kr/_ln/0104_202102221934249374,청소년백신부작용
세계일보,AZ백신 국내 첫 출하…정세균 “일상 회복 씨앗”,A11면 1단,http://www.segye.com/content/html/2021/02/24/20210224516082.html?OutUrl=naver,청소년백신부작용
SBS,임신부 접종 안전한가? 추가 접종은 왜 6개월 뒤?,2021.08.30.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006447848&plink=ORI&cooper=NAVER,청소년백신부작용
톱스타뉴스,코로나19 백신 화이자-모더나 부작용 '심근염-심낭염' 증상 주의…예방법은 '...,2021.08.10.,http://www.topstarnews.net/news/articleView.html?idxno=14620005,청소년백신부작용
KBS,인플루엔자 백신 맞은 10대 이틀만에 사망…“회수 조치된 백신 맞은건 아냐”,2020.10.19.,http://news.kbs.co.kr/news/view.do?ncd=5028635&ref=A,청소년백신부작용
아주경제,[종합] 50대 시작으로 하반기 백신접종 속도전···“공급 차질·부작용 우려...,2021.07.26.,http://www.ajunews.com/view/20210726151811909,청소년백신부작용
한국경제TV,"'12∼15세' 20만명 화이자 백신 접종...""중대 부작용 없다""",2021.07.30.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202107300284&t=NN,청소년백신부작용
금강일보,"[Q&A] 코로나19 예방접종, 안전한가요?...백신별 부작용부터 피해보상·각종논...",2021.07.14.,http://www.ggilbo.com/news/articleView.html?idxno=858483,청소년백신부작용
파이낸셜뉴스,"EU 백신 당국, 美 모더나 백신도 청소년 접종 권고",2021.07.24.,http://www.fnnews.com/news/202107240010530644,청소년백신부작용
TBS,"독감 백신 맞은 10대 사망...""원인 조사 중""",2020.10.19.,http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=6&idx_800=3408831&seq_800=20401408,청소년백신부작용
서울경제,"""부작용 걱정되지만 백신 맞았으니 열심히 수능 공부해야죠""",27면 3단,https://www.sedaily.com/NewsView/22OZI36PH5,청소년백신부작용
머니투데이,"""사관학교 시험 전날 백신 맞는데, 부작용 괜찮나요?""",2021.07.20.,http://news.mt.co.kr/mtview.php?no=2021071916294251540,청소년백신부작용
